distancia	batimetria	borde	dem	topo_base
0566.00	2925.488			
0567.00	2925.490			
0568.00	2925.489			
0569.00	2925.488			
0570.00	2925.494			
0571.00	2925.494			
0572.00	2925.495			
0573.00	2925.502			
0574.00	2925.505			
0575.00	2925.521			
0576.00	2925.529			
0577.00	2925.529			
0578.00	2925.533			
0579.00	2925.537			
0580.00	2925.542			
0581.00	2925.544			
0582.00	2925.551			
0583.00	2925.560			
0584.00	2925.563			
0585.00	2925.564			
0586.00	2925.569			
0587.00	2925.570			
0588.00	2925.570			
0589.00	2925.570			
0590.00	2925.570			
0591.00	2925.570			
0592.00	2925.570			
0593.00	2925.570			
0594.00	2925.571			
0595.00	2925.571			
0596.00	2925.576			
0597.00	2925.585			
0598.00	2925.591			
0599.00	2925.597			
0600.00	2925.602			
0601.00	2925.602			
0602.00	2925.599			
0603.00	2925.597			
0604.00	2925.597			
0605.00	2925.604			
0606.00	2925.607			
0607.00	2925.611			
0608.00	2925.618			
0609.00	2925.620			
0610.00	2925.618			
0611.00	2925.614			
0612.00	2925.614			
0613.00	2925.617			
0614.00	2925.630			
0615.00	2925.634			
0616.00	2925.634			
0617.00	2925.634			
0618.00	2925.634			
0619.00	2925.638			
0620.00	2925.638			
0621.00	2925.641			
0622.00	2925.639			
0623.00	2925.640			
0624.00	2925.643			
0625.00	2925.643			
0626.00	2925.652			
0627.00	2925.662			
0628.00	2925.668			
0629.00	2925.668			
0630.00	2925.668			
0631.00	2925.668			
0632.00	2925.672			
0633.00	2925.680			
0634.00	2925.685			
0635.00	2925.685			
0636.00	2925.685			
0637.00	2925.685			
0638.00	2925.685			
0639.00	2925.686			
0640.00	2925.690			
0641.00	2925.695			
0642.00	2925.698			
0643.00	2925.698			
0644.00	2925.698			
0645.00	2925.698			
0646.00	2925.698			
0647.00	2925.699			
0648.00	2925.705			
0649.00	2925.705			
0650.00	2925.705			
0651.00	2925.711			
0652.00	2925.711			
0653.00	2925.713			
0654.00	2925.715			
0655.00	2925.715			
0656.00	2925.715			
0657.00	2925.715			
0658.00	2925.716			
0659.00	2925.724			
0660.00	2925.728			
0661.00	2925.729			
0662.00	2925.734			
0663.00	2925.738			
0664.00	2925.739			
0665.00	2925.744			
0666.00	2925.744			
0667.00	2925.747			
0668.00	2925.753			
0669.00	2925.759			
0670.00	2925.762			
0671.00	2925.762			
0672.00	2925.762			
0673.00	2925.763			
0674.00	2925.766			
0675.00	2925.773			
0676.00	2925.782			
0677.00	2925.782			
0678.00	2925.790			
0679.00	2925.792			
0680.00	2925.797			
0681.00	2925.802			
0682.00	2925.808			
0683.00	2925.810			
0684.00	2925.810			
0685.00	2925.831			
0686.00	2925.833			
0687.00	2925.835			
0688.00	2925.839			
0689.00	2925.839			
0690.00	2925.839			
0691.00	2925.839			
0692.00	2925.847			
0693.00	2925.870			
0694.00	2925.858			
0695.00	2925.867			
0696.00	2925.872			
0697.00	2925.872			
0698.00	2925.872			
0699.00	2925.884			
0700.00	2925.887			
0701.00	2925.893			
0702.00	2925.902			
0703.00	2925.893			
0704.00	2925.898			
0705.00	2925.901			
0706.00	2925.904			
0707.00	2925.907			
0708.00	2925.919			
0709.00	2925.912			
0710.00	2925.917			
0711.00	2925.921			
0712.00	2925.928			
0713.00	2925.933			
0714.00	2925.938			
0715.00	2925.934			
0716.00	2925.944			
0717.00	2925.953			
0718.00	2925.966			
0719.00	2925.979			
0720.00	2925.984			
0721.00	2925.987			
0722.00	2925.986			
0723.00	2925.969			
0724.00	2925.973			
0725.00	2925.975			
0726.00	2925.978			
0727.00	2925.979			
0728.00	2925.982			
0729.00	2925.984			
0730.00	2925.992			
0731.00	2925.996			
0732.00	2925.999			
0733.00	2926.003			
0734.00	2926.006			
0735.00	2926.009			
0736.00	2926.010			
0737.00	2926.010			
0738.00	2926.012			
0739.00	2926.014			
0740.00	2926.019			
0741.00	2926.024			
0742.00	2926.020			
0743.00	2926.027			
0744.00	2926.027			
0745.00	2926.025			
0746.00	2926.029			
0747.00	2926.025			
0748.00	2926.031			
0749.00	2926.038			
0750.00	2926.035			
0751.00	2926.039			
0752.00	2926.035			
0753.00	2926.035			
0754.00	2926.042			
0755.00	2926.047			
0756.00	2926.050			
0757.00	2926.053			
0758.00	2926.057			
0759.00	2926.060			
0760.00	2926.060			
0761.00	2926.060			
0762.00	2926.063			
0763.00	2926.070			
0764.00	2926.082			
0765.00	2926.080			
0766.00	2926.081			
0767.00	2926.087			
0768.00	2926.090			
0769.00	2926.095			
0770.00	2926.096			
0771.00	2926.098			
0772.00	2926.100			
0773.00	2926.101			
0774.00	2926.106			
0775.00	2926.118			
0776.00	2926.125			
0777.00	2926.126			
0778.00	2926.131			
0779.00	2926.131			
0780.00	2926.131			
0781.00	2926.131			
0782.00	2926.131			
0783.00	2926.144			
0784.00	2926.149			
0785.00	2926.146			
0786.00	2926.146			
0787.00	2926.152			
0788.00	2926.166			
0789.00	2926.170			
0790.00	2926.177			
0791.00	2926.177			
0792.00	2926.180			
0793.00	2926.176			
0794.00	2926.176			
0795.00	2926.176			
0796.00	2926.176			
0797.00	2926.176			
0798.00	2926.178			
0799.00	2926.179			
0800.00	2926.177			
0801.00	2926.176			
0802.00	2926.180			
0803.00	2926.180			
0804.00	2926.188			
0805.00	2926.201			
0806.00	2926.221			
0807.00	2926.227			
0808.00	2926.233			
0809.00	2926.237			
0810.00	2926.246			
0811.00	2926.252			
0812.00	2926.258			
0813.00	2926.263			
0814.00	2926.264			
0815.00	2926.273			
0816.00	2926.275			
0817.00	2926.278			
0818.00	2926.279			
0819.00	2926.280			
0820.00	2926.283			
0821.00	2926.280			
0822.00	2926.273			
0823.00	2926.269			
0824.00	2926.274			
0825.00	2926.275			
0826.00	2926.280			
0827.00	2926.279			
0828.00	2926.268			
0829.00	2926.259			
0830.00	2926.252			
0831.00	2926.257			
0832.00	2926.256			
0833.00	2926.256			
0834.00	2926.256			
0835.00	2926.262			
0836.00	2926.262			
0837.00	2926.262			
0838.00	2926.272			
0839.00	2926.267			
0840.00	2926.277			
0841.00	2926.280			
0842.00	2926.285			
0843.00	2926.280			
0844.00	2926.275			
0845.00	2926.274			
0846.00	2926.274			
0847.00	2926.279			
0848.00	2926.276			
0849.00	2926.287			
0850.00	2926.282			
0851.00	2926.282			
0852.00	2926.283			
0853.00	2926.282			
0854.00	2926.277			
0855.00	2926.279			
0856.00	2926.281			
0857.00	2926.283			
0858.00	2926.285			
0859.00	2926.287			
0860.00	2926.289			
0861.00	2926.291			
0862.00	2926.293			
0863.00	2926.295			
0864.00	2926.297			
0865.00	2926.299			
0866.00	2926.301			
0867.00	2926.303			
0868.00	2926.305			
0869.00	2926.307			
0870.00	2926.309			
0871.00	2926.311			
0872.00	2926.313			
0873.00	2926.315			
0874.00	2926.317			
0875.00	2926.318			
0876.00	2926.320			
0877.00	2926.322			
0878.00	2926.324			
0879.00	2926.326			
0880.00	2926.332			
0881.00	2926.340			
0882.00	2926.348			
0883.00	2926.355			
0884.00	2926.355			
0885.00	2926.355			
0886.00	2926.352			
0887.00	2926.348			
0888.00	2926.352			
0889.00	2926.346			
0890.00	2926.356			
0891.00	2926.354			
0892.00	2926.362			
0893.00	2926.360			
0894.00	2926.359			
0895.00	2926.359			
0896.00	2926.362			
0897.00	2926.362			
0898.00	2926.366			
0899.00	2926.366			
0900.00	2926.366			
0901.00	2926.373			
0902.00	2926.371			
0903.00	2926.374			
0904.00	2926.377			
0905.00	2926.380			
0906.00	2926.383			
0907.00	2926.386			
0908.00	2926.389			
0909.00	2926.392			
0910.00	2926.395			
0911.00	2926.397			
0912.00	2926.400			
0913.00	2926.403			
0914.00	2926.406			
0915.00	2926.409			
0916.00	2926.412			
0917.00	2926.415			
0918.00	2926.418			
0919.00	2926.421			
0920.00	2926.424			
0921.00	2926.427			
0922.00	2926.429			
0923.00	2926.430			
0924.00	2926.431			
0925.00	2926.433			
0926.00	2926.435			
0927.00	2926.436			
0928.00	2926.438			
0929.00	2926.440			
0930.00	2926.442			
0931.00	2926.443			
0932.00	2926.444			
0933.00	2926.446			
0934.00	2926.447			
0935.00	2926.448			
0936.00	2926.449			
0937.00	2926.451			
0938.00	2926.447			
0939.00	2926.442			
0940.00	2926.441			
0941.00	2926.442			
0942.00	2926.443			
0943.00	2926.444			
0944.00	2926.445			
0945.00	2926.446			
0946.00	2926.447			
0947.00	2926.448			
0948.00	2926.450			
0949.00	2926.451			
0950.00	2926.452			
0951.00	2926.454			
0952.00	2926.455			
0953.00	2926.457			
0954.00	2926.458			
0955.00	2926.460			
0956.00	2926.461			
0957.00	2926.463			
0958.00	2926.465			
0959.00	2926.466			
0960.00	2926.468			
0961.00	2926.470			
0962.00	2926.471			
0963.00	2926.473			
0964.00	2926.475			
0965.00	2926.476			
0966.00	2926.478			
0967.00	2926.480			
0968.00	2926.481			
0969.00	2926.483			
0970.00	2926.485			
0971.00	2926.486			
0972.00	2926.488			
0973.00	2926.490			
0974.00	2926.492			
0975.00	2926.493			
0976.00	2926.495			
0977.00	2926.497			
0978.00	2926.498			
0979.00	2926.500			
0980.00	2926.502			
0981.00	2926.504			
0982.00	2926.505			
0983.00	2926.507			
0984.00	2926.509			
0985.00	2926.510			
0986.00	2926.512			
0987.00	2926.514			
0988.00	2926.516			
0989.00	2926.517			
0990.00	2926.519			
0991.00	2926.521			
0992.00	2926.523			
0993.00	2926.525			
0994.00	2926.526			
0995.00	2926.528			
0996.00	2926.530			
0997.00	2926.532			
0998.00	2926.534			
0999.00	2926.535			
1000.00	2926.537			
1001.00	2926.539			
1002.00	2926.541			
1003.00	2926.543			
1004.00	2926.544			
1005.00	2926.546			
1006.00	2926.548			
1007.00	2926.550			
1008.00	2926.552			
1009.00	2926.553			
1010.00	2926.555			
1011.00	2926.557			
1012.00	2926.559			
1013.00	2926.561			
1014.00	2926.562			
1015.00	2926.564			
1016.00	2926.566			
1017.00	2926.568			
1018.00	2926.570			
1019.00	2926.571			
1020.00	2926.573			
1021.00	2926.575			
1022.00	2926.577			
1023.00	2926.579			
1024.00	2926.580			
1025.00	2926.582			
1026.00	2926.584			
1027.00	2926.586			
1028.00	2926.588			
1029.00	2926.589			
1030.00	2926.591			
1031.00	2926.593			
1032.00	2926.595			
1033.00	2926.597			
1034.00	2926.598			
1035.00	2926.600			
1036.00	2926.602			
1037.00	2926.604			
1038.00	2926.605			
1039.00	2926.607			
1040.00	2926.609			
1041.00	2926.611			
1042.00	2926.613			
1043.00	2926.614			
1044.00	2926.616			
1045.00	2926.618			
1046.00	2926.620			
1047.00	2926.622			
1048.00	2926.623			
1049.00	2926.625			
1050.00	2926.627			
1051.00	2926.629			
1052.00	2926.631			
1053.00	2926.632			
1054.00	2926.634			
1055.00	2926.636			
1056.00	2926.638			
1057.00	2926.640			
1058.00	2926.641			
1059.00	2926.643			
1060.00	2926.645			
1061.00	2926.647			
1062.00	2926.649			
1063.00	2926.650			
1064.00	2926.652			
1065.00	2926.654			
1066.00	2926.656			
1067.00	2926.657			
1068.00	2926.659			
1069.00	2926.661			
1070.00	2926.663			
1071.00	2926.665			
1072.00	2926.667			
1073.00	2926.668			
1074.00	2926.670			
1075.00	2926.672			
1076.00	2926.674			
1077.00	2926.676			
1078.00	2926.677			
1079.00	2926.679			
1080.00	2926.681			
1081.00	2926.683			
1082.00	2926.685			
1083.00	2926.686			
1084.00	2926.688			
1085.00	2926.690			
1086.00	2926.692			
1087.00	2926.694			
1088.00	2926.695			
1089.00	2926.697			
1090.00	2926.699			
1091.00	2926.701			
1092.00	2926.703			
1093.00	2926.704			
1094.00	2926.706			
1095.00	2926.708			
1096.00	2926.710			
1097.00	2926.712			
1098.00	2926.713			
1099.00	2926.715			
1100.00	2926.717			
1101.00	2926.719			
1102.00	2926.721			
1103.00	2926.722			
1104.00	2926.724			
1105.00	2926.726			
1106.00	2926.728			
1107.00	2926.730			
1108.00	2926.731			
1109.00	2926.733			
1110.00	2926.735			
1111.00	2926.737			
1112.00	2926.739			
1113.00	2926.740			
1114.00	2926.742			
1115.00	2926.744			
1116.00	2926.746			
1117.00	2926.748			
1118.00	2926.749			
1118.36	2926.750			
