distancia	batimetria	borde	dem	topo_base
0591.00	2924.871			
0592.00	2924.877			
0593.00	2924.880			
0594.00	2924.880			
0595.00	2924.880			
0596.00	2924.881			
0597.00	2924.883			
0598.00	2924.883			
0599.00	2924.881			
0600.00	2924.880			
0601.00	2924.883			
0602.00	2924.891			
0603.00	2924.882			
0604.00	2924.873			
0605.00	2924.864			
0606.00	2924.856			
0607.00	2924.859			
0608.00	2924.863			
0609.00	2924.868			
0610.00	2924.868			
0611.00	2924.870			
0612.00	2924.872			
0613.00	2924.873			
0614.00	2924.875			
0615.00	2924.877			
0616.00	2924.878			
0617.00	2924.880			
0618.00	2924.882			
0619.00	2924.892			
0620.00	2924.907			
0621.00	2924.923			
0622.00	2924.933			
0623.00	2924.939			
0624.00	2924.940			
0625.00	2924.938			
0626.00	2924.935			
0627.00	2924.933			
0628.00	2924.930			
0629.00	2924.939			
0630.00	2924.950			
0631.00	2924.959			
0632.00	2924.959			
0633.00	2924.960			
0634.00	2924.963			
0635.00	2924.967			
0636.00	2924.971			
0637.00	2924.976			
0638.00	2924.980			
0639.00	2924.984			
0640.00	2924.983			
0641.00	2924.980			
0642.00	2924.979			
0643.00	2924.964			
0644.00	2924.979			
0645.00	2924.959			
0646.00	2924.956			
0647.00	2924.959			
0648.00	2924.957			
0649.00	2924.971			
0650.00	2924.969			
0651.00	2924.967			
0652.00	2924.969			
0653.00	2924.964			
0654.00	2924.985			
0655.00	2924.987			
0656.00	2924.987			
0657.00	2924.987			
0658.00	2924.987			
0659.00	2924.987			
0660.00	2925.008			
0661.00	2925.022			
0662.00	2925.024			
0663.00	2925.025			
0664.00	2925.026			
0665.00	2925.028			
0666.00	2925.029			
0667.00	2925.030			
0668.00	2925.031			
0669.00	2925.033			
0670.00	2925.034			
0671.00	2925.035			
0672.00	2925.037			
0673.00	2925.035			
0674.00	2925.033			
0675.00	2925.030			
0676.00	2925.040			
0677.00	2925.023			
0678.00	2925.016			
0679.00	2925.024			
0680.00	2925.022			
0681.00	2925.021			
0682.00	2925.019			
0683.00	2925.018			
0684.00	2925.022			
0685.00	2925.025			
0686.00	2925.028			
0687.00	2925.037			
0688.00	2925.041			
0689.00	2925.034			
