distancia	batimetria	borde	dem	topo_base
0000.00	2923.347			
0001.00	2923.331			
0002.00	2923.323			
0003.00	2923.322			
0004.00	2923.307			
0005.00	2923.309			
0006.00	2923.310			
0007.00	2923.312			
0008.00	2923.313			
0009.00	2923.315			
0010.00	2923.316			
0011.00	2923.318			
0012.00	2923.319			
0013.00	2923.325			
0014.00	2923.327			
0015.00	2923.327			
0016.00	2923.326			
0017.00	2923.326			
0018.00	2923.325			
0019.00	2923.324			
0020.00	2923.324			
0021.00	2923.323			
0022.00	2923.323			
0023.00	2923.322			
0024.00	2923.322			
0025.00	2923.321			
0026.00	2923.321			
0027.00	2923.320			
0028.00	2923.320			
0029.00	2923.319			
0030.00	2923.319			
0031.00	2923.318			
0032.00	2923.317			
0033.00	2923.317			
0034.00	2923.316			
0035.00	2923.316			
0036.00	2923.315			
0037.00	2923.315			
0038.00	2923.314			
0039.00	2923.314			
0040.00	2923.313			
0041.00	2923.313			
0042.00	2923.312			
0043.00	2923.311			
0044.00	2923.311			
0045.00	2923.310			
0046.00	2923.310			
0047.00	2923.309			
0048.00	2923.309			
0049.00	2923.308			
0050.00	2923.308			
0051.00	2923.307			
0052.00	2923.307			
0053.00	2923.306			
0054.00	2923.305			
0055.00	2923.305			
0056.00	2923.304			
0057.00	2923.304			
0058.00	2923.303			
0059.00	2923.303			
0060.00	2923.302			
0061.00	2923.302			
0062.00	2923.301			
0063.00	2923.301			
0064.00	2923.300			
0065.00	2923.299			
0066.00	2923.299			
0067.00	2923.298			
0068.00	2923.298			
0069.00	2923.297			
0070.00	2923.297			
0071.00	2923.296			
0072.00	2923.296			
0073.00	2923.295			
0074.00	2923.295			
0075.00	2923.294			
0076.00	2923.293			
0077.00	2923.293			
0078.00	2923.292			
0079.00	2923.292			
0080.00	2923.291			
0081.00	2923.291			
0082.00	2923.290			
0083.00	2923.290			
0084.00	2923.289			
0085.00	2923.289			
0086.00	2923.288			
0087.00	2923.287			
0088.00	2923.287			
0089.00	2923.286			
0090.00	2923.286			
0091.00	2923.285			
0092.00	2923.285			
0093.00	2923.285			
0094.00	2923.285			
0095.00	2923.285			
0096.00	2923.285			
0097.00	2923.285			
0098.00	2923.285			
0099.00	2923.285			
0100.00	2923.285			
0101.00	2923.285			
0102.00	2923.285			
0103.00	2923.285			
0104.00	2923.292			
0105.00	2923.293			
0106.00	2923.309			
0107.00	2923.325			
0108.00	2923.340			
0109.00	2923.356			
0110.00	2923.356			
0111.00	2923.350			
0112.00	2923.334			
0113.00	2923.342			
0114.00	2923.347			
0115.00	2923.341			
0116.00	2923.326			
0117.00	2923.329			
0118.00	2923.326			
0119.00	2923.330			
0120.00	2923.335			
0121.00	2923.340			
0122.00	2923.345			
0123.00	2923.349			
0124.00	2923.353			
0125.00	2923.356			
0126.00	2923.359			
0127.00	2923.362			
0128.00	2923.365			
0129.00	2923.368			
0130.00	2923.371			
0131.00	2923.374			
0132.00	2923.377			
0133.00	2923.380			
0134.00	2923.383			
0135.00	2923.386			
0136.00	2923.389			
0137.00	2923.392			
0138.00	2923.395			
0139.00	2923.398			
0140.00	2923.401			
0141.00	2923.404			
0142.00	2923.407			
0143.00	2923.410			
0144.00	2923.413			
0145.00	2923.416			
0146.00	2923.419			
0147.00	2923.422			
0148.00	2923.425			
0149.00	2923.428			
0150.00	2923.431			
0151.00	2923.434			
0152.00	2923.437			
0153.00	2923.440			
0154.00	2923.443			
0155.00	2923.446			
0156.00	2923.449			
0157.00	2923.452			
0158.00	2923.455			
0159.00	2923.458			
0160.00	2923.461			
0161.00	2923.464			
0162.00	2923.467			
0163.00	2923.470			
0164.00	2923.473			
0165.00	2923.476			
0166.00	2923.479			
0167.00	2923.482			
0168.00	2923.485			
0169.00	2923.488			
0170.00	2923.491			
0171.00	2923.494			
0172.00	2923.497			
0173.00	2923.500			
0174.00	2923.503			
0175.00	2923.506			
0176.00	2923.509			
0177.00	2923.512			
0178.00	2923.515			
0179.00	2923.518			
0180.00	2923.521			
0181.00	2923.524			
0182.00	2923.527			
0183.00	2923.530			
0184.00	2923.533			
0185.00	2923.536			
0186.00	2923.539			
0187.00	2923.542			
0188.00	2923.543			
0189.00	2923.543			
0190.00	2923.544			
0191.00	2923.545			
0192.00	2923.546			
0193.00	2923.547			
0194.00	2923.523			
0195.00	2923.525			
0196.00	2923.527			
0197.00	2923.529			
0198.00	2923.531			
0199.00	2923.533			
0200.00	2923.537			
0201.00	2923.541			
0202.00	2923.545			
0203.00	2923.549			
0204.00	2923.553			
0205.00	2923.557			
0206.00	2923.561			
0207.00	2923.566			
0208.00	2923.570			
0209.00	2923.574			
0210.00	2923.578			
0211.00	2923.586			
0212.00	2923.594			
0213.00	2923.601			
0214.00	2923.610			
0215.00	2923.613			
0216.00	2923.616			
0217.00	2923.619			
0218.00	2923.621			
0219.00	2923.621			
0220.00	2923.622			
0221.00	2923.622			
0222.00	2923.622			
0223.00	2923.622			
0224.00	2923.622			
0225.00	2923.622			
0226.00	2923.623			
0227.00	2923.624			
0228.00	2923.627			
0229.00	2923.629			
0230.00	2923.631			
0231.00	2923.633			
0232.00	2923.635			
0233.00	2923.637			
0234.00	2923.639			
0235.00	2923.641			
0236.00	2923.643			
0237.00	2923.645			
0238.00	2923.648			
0239.00	2923.653			
0240.00	2923.658			
0241.00	2923.662			
0242.00	2923.667			
0243.00	2923.672			
0244.00	2923.676			
0245.00	2923.681			
0246.00	2923.686			
0247.00	2923.691			
0248.00	2923.696			
0249.00	2923.701			
0250.00	2923.706			
0251.00	2923.709			
0252.00	2923.712			
0253.00	2923.713			
0254.00	2923.710			
0255.00	2923.712			
0256.00	2923.726			
0257.00	2923.729			
0258.00	2923.731			
0259.00	2923.733			
0260.00	2923.735			
0261.00	2923.737			
0262.00	2923.739			
0263.00	2923.741			
0264.00	2923.743			
0265.00	2923.744			
0266.00	2923.746			
0267.00	2923.748			
0268.00	2923.750			
0269.00	2923.752			
0270.00	2923.754			
0271.00	2923.756			
0272.00	2923.758			
0273.00	2923.760			
0274.00	2923.762			
0275.00	2923.764			
0276.00	2923.766			
0277.00	2923.768			
0278.00	2923.770			
0279.00	2923.759			
0280.00	2923.752			
0281.00	2923.754			
0282.00	2923.756			
0283.00	2923.758			
0284.00	2923.760			
0285.00	2923.762			
0286.00	2923.765			
0287.00	2923.767			
0288.00	2923.769			
0289.00	2923.771			
0290.00	2923.774			
0291.00	2923.787			
0292.00	2923.812			
0293.00	2923.814			
0294.00	2923.815			
0295.00	2923.816			
0296.00	2923.818			
0297.00	2923.822			
0298.00	2923.825			
0299.00	2923.840			
0300.00	2923.855			
0301.00	2923.863			
0302.00	2923.868			
0303.00	2923.871			
0304.00	2923.875			
0305.00	2923.878			
0306.00	2923.882			
0307.00	2923.885			
0308.00	2923.889			
0309.00	2923.892			
0310.00	2923.896			
0311.00	2923.900			
0312.00	2923.903			
0313.00	2923.907			
0314.00	2923.910			
0315.00	2923.914			
0316.00	2923.917			
0317.00	2923.921			
0318.00	2923.924			
0319.00	2923.928			
0320.00	2923.932			
0321.00	2923.935			
0322.00	2923.939			
0323.00	2923.942			
0324.00	2923.946			
0325.00	2923.949			
0326.00	2923.953			
0327.00	2923.956			
0328.00	2923.960			
0329.00	2923.963			
0330.00	2923.967			
0331.00	2923.971			
0332.00	2923.974			
0333.00	2923.978			
0334.00	2923.981			
0335.00	2923.985			
0336.00	2923.988			
0337.00	2923.992			
0338.00	2923.995			
0339.00	2923.999			
0340.00	2924.002			
0341.00	2924.006			
0342.00	2924.010			
0343.00	2924.013			
0344.00	2924.017			
0345.00	2924.021			
0346.00	2924.028			
0347.00	2924.036			
0348.00	2924.038			
0349.00	2924.040			
0350.00	2924.041			
0351.00	2924.043			
0352.00	2924.044			
0353.00	2924.046			
0354.00	2924.048			
0355.00	2924.049			
0356.00	2924.051			
0357.00	2924.053			
0358.00	2924.050			
0359.00	2924.051			
0360.00	2924.053			
0361.00	2924.054			
0362.00	2924.056			
0363.00	2924.058			
0364.00	2924.060			
0365.00	2924.061			
0366.00	2924.063			
0367.00	2924.065			
0368.00	2924.067			
0369.00	2924.069			
0370.00	2924.070			
0371.00	2924.072			
0372.00	2924.074			
0373.00	2924.076			
0374.00	2924.077			
0375.00	2924.079			
0376.00	2924.080			
0377.00	2924.079			
0378.00	2924.079			
0379.00	2924.081			
0380.00	2924.082			
0381.00	2924.084			
0382.00	2924.085			
0383.00	2924.087			
0384.00	2924.088			
0385.00	2924.090			
0386.00	2924.091			
0387.00	2924.093			
0388.00	2924.095			
0389.00	2924.097			
0390.00	2924.098			
0391.00	2924.098			
0392.00	2924.101			
0393.00	2924.103			
0394.00	2924.106			
0395.00	2924.109			
0396.00	2924.100			
0397.00	2924.110			
0398.00	2924.116			
0399.00	2924.113			
0400.00	2924.117			
0401.00	2924.128			
0402.00	2924.133			
0403.00	2924.144			
0404.00	2924.148			
0405.00	2924.163			
0406.00	2924.166			
0407.00	2924.168			
0408.00	2924.170			
0409.00	2924.173			
0410.00	2924.175			
0411.00	2924.177			
0412.00	2924.180			
0413.00	2924.182			
0414.00	2924.184			
0415.00	2924.186			
0416.00	2924.189			
0417.00	2924.191			
0418.00	2924.193			
0419.00	2924.196			
0420.00	2924.198			
0421.00	2924.200			
0422.00	2924.203			
0423.00	2924.205			
0424.00	2924.207			
0425.00	2924.210			
0426.00	2924.212			
0427.00	2924.214			
0428.00	2924.216			
0429.00	2924.219			
0430.00	2924.221			
0431.00	2924.223			
0432.00	2924.226			
0433.00	2924.228			
0434.00	2924.230			
0435.00	2924.233			
0436.00	2924.235			
0437.00	2924.237			
0438.00	2924.239			
0439.00	2924.242			
0440.00	2924.244			
0441.00	2924.246			
0442.00	2924.249			
0443.00	2924.251			
0444.00	2924.253			
0445.00	2924.256			
0446.00	2924.258			
0447.00	2924.260			
0448.00	2924.262			
0449.00	2924.265			
0450.00	2924.267			
0451.00	2924.269			
0452.00	2924.272			
0453.00	2924.274			
0454.00	2924.278			
0455.00	2924.294			
0456.00	2924.321			
0457.00	2924.326			
0458.00	2924.330			
0459.00	2924.334			
0460.00	2924.338			
0461.00	2924.343			
0462.00	2924.347			
0463.00	2924.344			
0464.00	2924.349			
0465.00	2924.355			
0466.00	2924.360			
0467.00	2924.365			
0468.00	2924.371			
0469.00	2924.376			
0470.00	2924.382			
0471.00	2924.387			
0472.00	2924.392			
0473.00	2924.398			
0474.00	2924.404			
0475.00	2924.411			
0476.00	2924.429			
0477.00	2924.455			
0478.00	2924.441			
0479.00	2924.471			
0480.00	2924.456			
0481.00	2924.452			
0482.00	2924.450			
0483.00	2924.450			
0484.00	2924.459			
0485.00	2924.469			
0486.00	2924.479			
0487.00	2924.488			
0488.00	2924.495			
0489.00	2924.499			
0490.00	2924.503			
0491.00	2924.507			
0492.00	2924.511			
0493.00	2924.515			
0494.00	2924.519			
0495.00	2924.523			
0496.00	2924.529			
0497.00	2924.531			
0498.00	2924.535			
0499.00	2924.540			
0500.00	2924.544			
0501.00	2924.550			
0502.00	2924.555			
0503.00	2924.560			
0504.00	2924.565			
