distancia	batimetria	borde	dem	topo_base
0394.00	2924.508			
0395.00	2924.512			
0396.00	2924.510			
0397.00	2924.514			
0398.00	2924.517			
0399.00	2924.522			
0400.00	2924.540			
0401.00	2924.547			
0402.00	2924.553			
0403.00	2924.559			
0404.00	2924.568			
0405.00	2924.572			
0406.00	2924.574			
0407.00	2924.575			
0408.00	2924.577			
0409.00	2924.578			
0410.00	2924.581			
0411.00	2924.590			
0412.00	2924.597			
0413.00	2924.603			
0414.00	2924.610			
0415.00	2924.617			
0416.00	2924.631			
0417.00	2924.636			
0418.00	2924.638			
0419.00	2924.641			
0420.00	2924.643			
0421.00	2924.645			
0422.00	2924.648			
0423.00	2924.650			
0424.00	2924.643			
0425.00	2924.630			
0426.00	2924.631			
0427.00	2924.657			
0428.00	2924.670			
0429.00	2924.673			
0430.00	2924.676			
0431.00	2924.689			
0432.00	2924.721			
0433.00	2924.737			
0434.00	2924.745			
0435.00	2924.745			
0436.00	2924.745			
0437.00	2924.745			
0438.00	2924.745			
0439.00	2924.744			
0440.00	2924.744			
0441.00	2924.744			
0442.00	2924.744			
0443.00	2924.744			
0444.00	2924.743			
0445.00	2924.732			
0446.00	2924.735			
0447.00	2924.738			
0448.00	2924.742			
0449.00	2924.745			
0450.00	2924.748			
0451.00	2924.750			
0452.00	2924.753			
0453.00	2924.770			
0454.00	2924.787			
0455.00	2924.792			
0456.00	2924.797			
0457.00	2924.802			
0458.00	2924.808			
0459.00	2924.813			
0460.00	2924.818			
0461.00	2924.822			
0462.00	2924.826			
0463.00	2924.830			
0464.00	2924.832			
0465.00	2924.834			
0466.00	2924.837			
0467.00	2924.839			
0468.00	2924.841			
0469.00	2924.835			
0470.00	2924.836			
0471.00	2924.853			
0472.00	2924.866			
0473.00	2924.868			
0474.00	2924.862			
0475.00	2924.888			
0476.00	2924.889			
0477.00	2924.898			
0478.00	2924.896			
0479.00	2924.909			
0480.00	2924.913			
0481.00	2924.916			
0482.00	2924.920			
0483.00	2924.925			
0484.00	2924.930			
0485.00	2924.935			
0486.00	2924.940			
0487.00	2924.944			
0488.00	2924.948			
0489.00	2924.951			
0490.00	2924.954			
0491.00	2924.969			
0492.00	2924.978			
0493.00	2924.983			
0494.00	2924.987			
0495.00	2924.992			
0496.00	2924.997			
0497.00	2925.001			
0498.00	2925.006			
0499.00	2925.011			
0500.00	2925.015			
0501.00	2925.020			
0502.00	2925.025			
0503.00	2925.029			
0504.00	2925.034			
0505.00	2925.039			
0506.00	2925.043			
0507.00	2925.048			
0508.00	2925.053			
0509.00	2925.058			
0510.00	2925.062			
0511.00	2925.067			
0512.00	2925.072			
0513.00	2925.076			
0514.00	2925.081			
0515.00	2925.086			
0516.00	2925.090			
0517.00	2925.095			
0518.00	2925.096			
0519.00	2925.100			
0520.00	2925.104			
0521.00	2925.109			
0522.00	2925.115			
0523.00	2925.120			
0524.00	2925.126			
0525.00	2925.128			
0526.00	2925.135			
0527.00	2925.140			
0528.00	2925.138			
0529.00	2925.136			
0530.00	2925.135			
0531.00	2925.140			
0532.00	2925.148			
0533.00	2925.156			
0534.00	2925.169			
0535.00	2925.185			
0536.00	2925.201			
0537.00	2925.208			
0538.00	2925.215			
0539.00	2925.221			
0540.00	2925.225			
0541.00	2925.228			
0542.00	2925.231			
0543.00	2925.232			
0544.00	2925.236			
0545.00	2925.239			
0546.00	2925.243			
0547.00	2925.247			
0548.00	2925.250			
0549.00	2925.254			
0550.00	2925.258			
0551.00	2925.262			
0552.00	2925.265			
0553.00	2925.269			
0554.00	2925.273			
0555.00	2925.277			
0556.00	2925.281			
0557.00	2925.286			
0558.00	2925.290			
0559.00	2925.295			
0560.00	2925.299			
0561.00	2925.304			
0562.00	2925.308			
0563.00	2925.313			
0564.00	2925.317			
0565.00	2925.322			
0566.00	2925.326			
0567.00	2925.331			
0568.00	2925.335			
0569.00	2925.340			
0570.00	2925.344			
0571.00	2925.349			
0572.00	2925.353			
0573.00	2925.358			
0574.00	2925.363			
0575.00	2925.367			
0576.00	2925.372			
0577.00	2925.376			
0578.00	2925.381			
0579.00	2925.385			
0580.00	2925.390			
0581.00	2925.394			
0582.00	2925.399			
0583.00	2925.403			
0584.00	2925.408			
0585.00	2925.412			
0586.00	2925.419			
0587.00	2925.438			
0588.00	2925.435			
0589.00	2925.428			
0590.00	2925.416			
0591.00	2925.406			
0592.00	2925.407			
0593.00	2925.422			
0594.00	2925.434			
0595.00	2925.440			
0596.00	2925.444			
0597.00	2925.451			
0598.00	2925.459			
0599.00	2925.468			
0600.00	2925.466			
0601.00	2925.464			
0602.00	2925.464			
0603.00	2925.467			
0604.00	2925.472			
0605.00	2925.477			
0606.00	2925.485			
0607.00	2925.486			
0608.00	2925.490			
0609.00	2925.491			
0610.00	2925.498			
0611.00	2925.495			
0612.00	2925.490			
0613.00	2925.500			
0614.00	2925.503			
0615.00	2925.505			
0616.00	2925.509			
0617.00	2925.514			
0618.00	2925.519			
0619.00	2925.527			
0620.00	2925.535			
0621.00	2925.539			
0622.00	2925.541			
0623.00	2925.543			
0624.00	2925.545			
0625.00	2925.547			
0626.00	2925.549			
0627.00	2925.551			
0628.00	2925.547			
0629.00	2925.543			
0630.00	2925.543			
0631.00	2925.545			
0632.00	2925.547			
0633.00	2925.549			
0634.00	2925.551			
0635.00	2925.553			
0636.00	2925.555			
0637.00	2925.557			
0638.00	2925.559			
0639.00	2925.562			
0640.00	2925.564			
0641.00	2925.566			
0642.00	2925.568			
0643.00	2925.570			
0644.00	2925.573			
0645.00	2925.575			
0646.00	2925.577			
0647.00	2925.579			
0648.00	2925.581			
0649.00	2925.584			
0650.00	2925.586			
0651.00	2925.588			
0652.00	2925.590			
0653.00	2925.593			
0654.00	2925.595			
0655.00	2925.597			
0656.00	2925.599			
0657.00	2925.602			
0658.00	2925.604			
0659.00	2925.606			
0660.00	2925.608			
0661.00	2925.610			
0662.00	2925.613			
0663.00	2925.615			
0664.00	2925.617			
0665.00	2925.619			
0666.00	2925.622			
0667.00	2925.625			
0668.00	2925.631			
0669.00	2925.636			
0670.00	2925.628			
0671.00	2925.625			
0672.00	2925.624			
0673.00	2925.640			
0674.00	2925.641			
0675.00	2925.642			
0676.00	2925.641			
0677.00	2925.636			
0678.00	2925.638			
0679.00	2925.639			
0680.00	2925.641			
0681.00	2925.643			
0682.00	2925.644			
0683.00	2925.649			
0684.00	2925.654			
0685.00	2925.654			
0686.00	2925.651			
0687.00	2925.655			
0688.00	2925.653			
0689.00	2925.652			
0690.00	2925.649			
0691.00	2925.658			
0692.00	2925.666			
0693.00	2925.674			
0694.00	2925.674			
0695.00	2925.675			
0696.00	2925.677			
0697.00	2925.678			
0698.00	2925.682			
0699.00	2925.690			
0700.00	2925.698			
0701.00	2925.700			
0702.00	2925.700			
0703.00	2925.704			
0704.00	2925.709			
0705.00	2925.713			
0706.00	2925.714			
0707.00	2925.713			
0708.00	2925.717			
0709.00	2925.721			
0710.00	2925.723			
0711.00	2925.726			
0712.00	2925.728			
0713.00	2925.730			
0714.00	2925.732			
0715.00	2925.735			
0716.00	2925.737			
0717.00	2925.739			
0718.00	2925.741			
0719.00	2925.743			
0720.00	2925.741			
0721.00	2925.735			
0722.00	2925.738			
0723.00	2925.740			
0724.00	2925.743			
0725.00	2925.745			
0726.00	2925.747			
0727.00	2925.750			
0728.00	2925.752			
0729.00	2925.755			
0730.00	2925.757			
0731.00	2925.759			
0732.00	2925.762			
0733.00	2925.764			
0734.00	2925.767			
0735.00	2925.769			
0736.00	2925.771			
0737.00	2925.774			
0738.00	2925.776			
0739.00	2925.779			
0740.00	2925.781			
0741.00	2925.783			
0742.00	2925.786			
0743.00	2925.791			
0744.00	2925.797			
0745.00	2925.802			
0746.00	2925.807			
0747.00	2925.809			
0748.00	2925.811			
0749.00	2925.813			
0750.00	2925.815			
0751.00	2925.817			
0752.00	2925.819			
0753.00	2925.821			
0754.00	2925.823			
0755.00	2925.825			
0756.00	2925.827			
0757.00	2925.829			
0758.00	2925.831			
0759.00	2925.832			
0760.00	2925.834			
0761.00	2925.836			
0762.00	2925.838			
0763.00	2925.840			
0764.00	2925.842			
0765.00	2925.846			
0766.00	2925.850			
0767.00	2925.869			
0768.00	2925.872			
0769.00	2925.836			
0770.00	2925.855			
0771.00	2925.863			
0772.00	2925.850			
0773.00	2925.840			
0774.00	2925.846			
0775.00	2925.850			
0776.00	2925.872			
0777.00	2925.875			
0778.00	2925.877			
0779.00	2925.880			
0780.00	2925.883			
0781.00	2925.885			
0782.00	2925.888			
0783.00	2925.890			
0784.00	2925.893			
0785.00	2925.896			
0786.00	2925.898			
0787.00	2925.901			
0788.00	2925.903			
0789.00	2925.906			
0790.00	2925.909			
0791.00	2925.911			
0792.00	2925.914			
0793.00	2925.917			
0794.00	2925.919			
0795.00	2925.922			
0796.00	2925.924			
0797.00	2925.927			
0798.00	2925.930			
0799.00	2925.932			
0800.00	2925.935			
0801.00	2925.938			
0802.00	2925.940			
0803.00	2925.943			
0804.00	2925.945			
0805.00	2925.948			
0806.00	2925.951			
0807.00	2925.953			
0808.00	2925.956			
0809.00	2925.959			
0810.00	2925.961			
0811.00	2925.964			
0812.00	2925.966			
0813.00	2925.969			
0814.00	2925.972			
0815.00	2925.974			
0816.00	2925.977			
0817.00	2925.980			
0818.00	2925.982			
0819.00	2925.985			
0820.00	2925.987			
0821.00	2925.990			
0822.00	2925.993			
0823.00	2925.995			
0824.00	2925.998			
0825.00	2926.002			
0826.00	2926.030			
0827.00	2926.032			
0828.00	2926.032			
0829.00	2926.033			
0830.00	2926.034			
0831.00	2926.034			
0832.00	2926.035			
0833.00	2926.036			
0834.00	2926.036			
0835.00	2926.037			
0836.00	2926.038			
0837.00	2926.038			
0838.00	2926.039			
0839.00	2926.040			
0840.00	2926.041			
0841.00	2926.041			
0842.00	2926.042			
0843.00	2926.043			
0844.00	2926.043			
0845.00	2926.044			
0846.00	2926.045			
0847.00	2926.046			
0848.00	2926.046			
0849.00	2926.047			
0850.00	2926.048			
0851.00	2926.048			
0852.00	2926.049			
0853.00	2926.050			
0854.00	2926.051			
0855.00	2926.051			
0856.00	2926.052			
0857.00	2926.053			
0858.00	2926.053			
0859.00	2926.054			
0860.00	2926.055			
0861.00	2926.055			
0862.00	2926.056			
0863.00	2926.057			
0864.00	2926.058			
0865.00	2926.058			
0866.00	2926.059			
0867.00	2926.060			
0868.00	2926.060			
0869.00	2926.061			
0870.00	2926.062			
0871.00	2926.063			
0872.00	2926.063			
0873.00	2926.064			
0874.00	2926.065			
0875.00	2926.065			
0876.00	2926.066			
0877.00	2926.067			
0878.00	2926.068			
0879.00	2926.068			
0880.00	2926.069			
0881.00	2926.070			
0882.00	2926.070			
0883.00	2926.071			
0884.00	2926.072			
0885.00	2926.072			
0886.00	2926.073			
0887.00	2926.074			
0888.00	2926.075			
0889.00	2926.075			
0890.00	2926.076			
0891.00	2926.077			
0892.00	2926.077			
0893.00	2926.081			
0894.00	2926.087			
0895.00	2926.093			
0896.00	2926.098			
0897.00	2926.104			
0898.00	2926.110			
0899.00	2926.116			
0900.00	2926.122			
0901.00	2926.128			
0902.00	2926.134			
0903.00	2926.140			
0904.00	2926.146			
0905.00	2926.152			
0906.00	2926.158			
0907.00	2926.163			
0908.00	2926.169			
0909.00	2926.175			
0910.00	2926.181			
0911.00	2926.187			
0912.00	2926.193			
0913.00	2926.199			
0914.00	2926.205			
0915.00	2926.211			
0916.00	2926.217			
0917.00	2926.223			
0918.00	2926.228			
0919.00	2926.234			
0920.00	2926.240			
0921.00	2926.246			
0922.00	2926.252			
0923.00	2926.258			
0924.00	2926.264			
0925.00	2926.270			
0926.00	2926.276			
0927.00	2926.282			
0928.00	2926.288			
0929.00	2926.293			
0930.00	2926.299			
0931.00	2926.305			
0932.00	2926.311			
0933.00	2926.317			
0934.00	2926.323			
0935.00	2926.329			
0936.00	2926.335			
0937.00	2926.341			
0938.00	2926.347			
0939.00	2926.353			
0940.00	2926.359			
0941.00	2926.365			
0942.00	2926.371			
0943.00	2926.377			
0944.00	2926.383			
0945.00	2926.389			
0946.00	2926.396			
0947.00	2926.402			
0948.00	2926.408			
0949.00	2926.415			
0950.00	2926.422			
0951.00	2926.429			
0952.00	2926.435			
0953.00	2926.442			
0954.00	2926.449			
0955.00	2926.456			
0956.00	2926.462			
0957.00	2926.469			
0958.00	2926.476			
0959.00	2926.482			
0960.00	2926.489			
0961.00	2926.496			
0962.00	2926.503			
0963.00	2926.509			
0964.00	2926.516			
0965.00	2926.523			
0966.00	2926.530			
0967.00	2926.537			
0968.00	2926.544			
0969.00	2926.549			
0970.00	2926.555			
0971.00	2926.561			
0972.00	2926.566			
0973.00	2926.572			
0974.00	2926.578			
0975.00	2926.584			
0976.00	2926.589			
0977.00	2926.595			
0978.00	2926.601			
0979.00	2926.606			
0980.00	2926.612			
0981.00	2926.618			
0982.00	2926.623			
0983.00	2926.629			
0984.00	2926.635			
0985.00	2926.640			
0986.00	2926.646			
0987.00	2926.652			
0988.00	2926.657			
0989.00	2926.663			
0990.00	2926.669			
0991.00	2926.674			
0992.00	2926.680			
0993.00	2926.686			
0994.00	2926.692			
0995.00	2926.697			
0996.00	2926.703			
0997.00	2926.709			
0998.00	2926.714			
0999.00	2926.720			
1000.00	2926.726			
1001.00	2926.731			
1002.00	2926.737			
1003.00	2926.743			
1004.00	2926.748			
1004.29	2926.750			
