distancia	batimetria	borde	dem	topo_base
0348.00	2924.676			
0349.00	2924.683			
0350.00	2924.689			
0351.00	2924.696			
0352.00	2924.702			
0353.00	2924.706			
0354.00	2924.713			
0355.00	2924.719			
0356.00	2924.725			
0357.00	2924.731			
0358.00	2924.737			
0359.00	2924.743			
0360.00	2924.749			
0361.00	2924.755			
0362.00	2924.761			
0363.00	2924.768			
0364.00	2924.770			
0365.00	2924.771			
0366.00	2924.775			
0367.00	2924.780			
0368.00	2924.784			
0369.00	2924.788			
0370.00	2924.793			
0371.00	2924.797			
0372.00	2924.803			
0373.00	2924.809			
0374.00	2924.815			
0375.00	2924.821			
0376.00	2924.827			
0377.00	2924.833			
0378.00	2924.839			
0379.00	2924.845			
0380.00	2924.851			
0381.00	2924.857			
0382.00	2924.863			
0383.00	2924.869			
0384.00	2924.875			
0385.00	2924.881			
0386.00	2924.887			
0387.00	2924.893			
0388.00	2924.899			
0389.00	2924.906			
0390.00	2924.912			
0391.00	2924.919			
0392.00	2924.925			
0393.00	2924.932			
0394.00	2924.938			
0395.00	2924.943			
0396.00	2924.948			
0397.00	2924.954			
0398.00	2924.959			
0399.00	2924.964			
0400.00	2924.969			
0401.00	2924.974			
0402.00	2924.980			
0403.00	2924.985			
0404.00	2924.989			
0405.00	2924.994			
0406.00	2924.999			
0407.00	2925.005			
0408.00	2925.011			
0409.00	2925.016			
0410.00	2925.022			
0411.00	2925.027			
0412.00	2925.033			
0413.00	2925.039			
0414.00	2925.044			
0415.00	2925.050			
0416.00	2925.055			
0417.00	2925.060			
0418.00	2925.065			
0419.00	2925.070			
0420.00	2925.075			
0421.00	2925.080			
0422.00	2925.085			
0423.00	2925.090			
0424.00	2925.095			
0425.00	2925.100			
0426.00	2925.105			
0427.00	2925.110			
0428.00	2925.115			
0429.00	2925.120			
0430.00	2925.125			
0431.00	2925.130			
0432.00	2925.135			
0433.00	2925.140			
0434.00	2925.145			
0435.00	2925.149			
0436.00	2925.155			
0437.00	2925.163			
0438.00	2925.169			
0439.00	2925.175			
0440.00	2925.181			
0441.00	2925.187			
0442.00	2925.192			
0443.00	2925.196			
0444.00	2925.200			
0445.00	2925.204			
0446.00	2925.209			
0447.00	2925.214			
0448.00	2925.218			
0449.00	2925.222			
0450.00	2925.225			
0451.00	2925.229			
0452.00	2925.228			
0453.00	2925.233			
0454.00	2925.238			
0455.00	2925.244			
0456.00	2925.249			
0457.00	2925.255			
0458.00	2925.260			
0459.00	2925.266			
0460.00	2925.272			
0461.00	2925.277			
0462.00	2925.283			
0463.00	2925.288			
0464.00	2925.294			
0465.00	2925.299			
0466.00	2925.305			
0467.00	2925.310			
0468.00	2925.316			
0469.00	2925.322			
0470.00	2925.327			
0471.00	2925.330			
0472.00	2925.324			
0473.00	2925.331			
0474.00	2925.338			
0475.00	2925.345			
0476.00	2925.352			
0477.00	2925.359			
0478.00	2925.366			
0479.00	2925.372			
0480.00	2925.380			
0481.00	2925.389			
0482.00	2925.398			
0483.00	2925.407			
0484.00	2925.414			
0485.00	2925.419			
0486.00	2925.422			
0487.00	2925.426			
0488.00	2925.430			
0489.00	2925.434			
0490.00	2925.438			
0491.00	2925.441			
0492.00	2925.445			
0493.00	2925.449			
0494.00	2925.453			
0495.00	2925.457			
0496.00	2925.460			
0497.00	2925.464			
0498.00	2925.468			
0499.00	2925.472			
0500.00	2925.476			
0501.00	2925.479			
0502.00	2925.483			
0503.00	2925.487			
0504.00	2925.491			
0505.00	2925.494			
0506.00	2925.498			
0507.00	2925.502			
0508.00	2925.506			
0509.00	2925.510			
0510.00	2925.513			
0511.00	2925.517			
0512.00	2925.521			
0513.00	2925.525			
0514.00	2925.529			
0515.00	2925.532			
0516.00	2925.535			
0517.00	2925.539			
0518.00	2925.542			
0519.00	2925.545			
0520.00	2925.549			
0521.00	2925.553			
0522.00	2925.557			
0523.00	2925.561			
0524.00	2925.565			
0525.00	2925.569			
0526.00	2925.573			
0527.00	2925.577			
0528.00	2925.581			
0529.00	2925.586			
0530.00	2925.590			
0531.00	2925.594			
0532.00	2925.598			
0533.00	2925.602			
0534.00	2925.606			
0535.00	2925.610			
0536.00	2925.614			
0537.00	2925.618			
0538.00	2925.622			
0539.00	2925.627			
0540.00	2925.632			
0541.00	2925.638			
0542.00	2925.643			
0543.00	2925.648			
0544.00	2925.653			
0545.00	2925.658			
0546.00	2925.663			
0547.00	2925.658			
0548.00	2925.659			
0549.00	2925.663			
0550.00	2925.666			
0551.00	2925.669			
0552.00	2925.672			
0553.00	2925.676			
0554.00	2925.679			
0555.00	2925.682			
0556.00	2925.685			
0557.00	2925.689			
0558.00	2925.692			
0559.00	2925.695			
0560.00	2925.698			
0561.00	2925.701			
0562.00	2925.705			
0563.00	2925.708			
0564.00	2925.711			
0565.00	2925.714			
0566.00	2925.718			
0567.00	2925.721			
0568.00	2925.724			
0569.00	2925.727			
0570.00	2925.731			
0571.00	2925.734			
0572.00	2925.738			
0573.00	2925.744			
0574.00	2925.748			
0575.00	2925.752			
0576.00	2925.755			
0577.00	2925.759			
0578.00	2925.763			
0579.00	2925.766			
0580.00	2925.770			
0581.00	2925.774			
0582.00	2925.778			
0583.00	2925.781			
0584.00	2925.785			
0585.00	2925.789			
0586.00	2925.792			
0587.00	2925.796			
0588.00	2925.800			
0589.00	2925.804			
0590.00	2925.807			
0591.00	2925.811			
0592.00	2925.815			
0593.00	2925.818			
0594.00	2925.822			
0595.00	2925.826			
0596.00	2925.830			
0597.00	2925.833			
0598.00	2925.837			
0599.00	2925.841			
0600.00	2925.844			
0601.00	2925.848			
0602.00	2925.852			
0603.00	2925.855			
0604.00	2925.859			
0605.00	2925.863			
0606.00	2925.867			
0607.00	2925.871			
0608.00	2925.875			
0609.00	2925.879			
0610.00	2925.883			
0611.00	2925.888			
0612.00	2925.892			
0613.00	2925.896			
0614.00	2925.900			
0615.00	2925.904			
0616.00	2925.928			
0617.00	2925.927			
0618.00	2925.927			
0619.00	2925.926			
0620.00	2925.925			
0621.00	2925.925			
0622.00	2925.927			
0623.00	2925.929			
0624.00	2925.932			
0625.00	2925.934			
0626.00	2925.937			
0627.00	2925.940			
0628.00	2925.943			
0629.00	2925.945			
0630.00	2925.948			
0631.00	2925.951			
0632.00	2925.954			
0633.00	2925.957			
0634.00	2925.959			
0635.00	2925.962			
0636.00	2925.965			
0637.00	2925.968			
0638.00	2925.970			
0639.00	2925.973			
0640.00	2925.976			
0641.00	2925.979			
0642.00	2925.983			
0643.00	2925.990			
0644.00	2925.997			
0645.00	2926.004			
0646.00	2926.005			
0647.00	2926.007			
0648.00	2926.008			
0649.00	2926.009			
0650.00	2926.009			
0651.00	2926.009			
0652.00	2926.009			
0653.00	2926.009			
0654.00	2926.009			
0655.00	2926.009			
0656.00	2926.010			
0657.00	2926.011			
0658.00	2926.011			
0659.00	2926.012			
0660.00	2926.013			
0661.00	2926.014			
0662.00	2926.014			
0663.00	2926.015			
0664.00	2926.016			
0665.00	2926.017			
0666.00	2926.017			
0667.00	2926.018			
0668.00	2926.020			
0669.00	2926.022			
0670.00	2926.024			
0671.00	2926.026			
0672.00	2926.028			
0673.00	2926.029			
0674.00	2926.031			
0675.00	2926.033			
0676.00	2926.035			
0677.00	2926.048			
0678.00	2926.051			
0679.00	2926.055			
0680.00	2926.059			
0681.00	2926.062			
0682.00	2926.066			
0683.00	2926.070			
0684.00	2926.073			
0685.00	2926.077			
0686.00	2926.080			
0687.00	2926.084			
0688.00	2926.088			
0689.00	2926.091			
0690.00	2926.095			
0691.00	2926.098			
0692.00	2926.102			
0693.00	2926.106			
0694.00	2926.109			
0695.00	2926.113			
0696.00	2926.117			
0697.00	2926.121			
0698.00	2926.125			
0699.00	2926.128			
0700.00	2926.132			
0701.00	2926.136			
0702.00	2926.140			
0703.00	2926.144			
0704.00	2926.148			
0705.00	2926.152			
0706.00	2926.156			
0707.00	2926.160			
0708.00	2926.164			
0709.00	2926.168			
0710.00	2926.172			
0711.00	2926.175			
0712.00	2926.179			
0713.00	2926.183			
0714.00	2926.187			
0715.00	2926.191			
0716.00	2926.195			
0717.00	2926.199			
0718.00	2926.203			
0719.00	2926.207			
0720.00	2926.211			
0721.00	2926.213			
0722.00	2926.216			
0723.00	2926.218			
0724.00	2926.221			
0725.00	2926.227			
0726.00	2926.233			
0727.00	2926.241			
0728.00	2926.251			
0729.00	2926.256			
0730.00	2926.260			
0731.00	2926.261			
0732.00	2926.261			
0733.00	2926.262			
0734.00	2926.262			
0735.00	2926.256			
0736.00	2926.238			
0737.00	2926.209			
0738.00	2926.209			
0739.00	2926.210			
0740.00	2926.212			
0741.00	2926.214			
0742.00	2926.216			
0743.00	2926.218			
0744.00	2926.221			
0745.00	2926.223			
0746.00	2926.226			
0747.00	2926.229			
0748.00	2926.232			
0749.00	2926.235			
0750.00	2926.239			
0751.00	2926.243			
0752.00	2926.247			
0753.00	2926.251			
0754.00	2926.255			
0755.00	2926.260			
0756.00	2926.264			
0757.00	2926.268			
0758.00	2926.273			
0759.00	2926.277			
0760.00	2926.282			
0761.00	2926.287			
0762.00	2926.292			
0763.00	2926.297			
0764.00	2926.302			
0765.00	2926.307			
0766.00	2926.311			
0767.00	2926.316			
0768.00	2926.321			
0769.00	2926.326			
0770.00	2926.331			
0771.00	2926.336			
0772.00	2926.340			
0773.00	2926.345			
0774.00	2926.350			
0775.00	2926.354			
0776.00	2926.359			
0777.00	2926.364			
0778.00	2926.368			
0779.00	2926.373			
0780.00	2926.377			
0781.00	2926.382			
0782.00	2926.387			
0783.00	2926.392			
0784.00	2926.396			
0785.00	2926.401			
0786.00	2926.406			
0787.00	2926.411			
0788.00	2926.416			
0789.00	2926.421			
0790.00	2926.425			
0791.00	2926.430			
0792.00	2926.435			
0793.00	2926.440			
0794.00	2926.445			
0795.00	2926.449			
0796.00	2926.454			
0797.00	2926.458			
0798.00	2926.463			
0799.00	2926.467			
0800.00	2926.472			
0801.00	2926.477			
0802.00	2926.481			
0803.00	2926.486			
0804.00	2926.490			
0805.00	2926.495			
0806.00	2926.499			
0807.00	2926.504			
0808.00	2926.509			
0809.00	2926.514			
0810.00	2926.518			
0811.00	2926.523			
0812.00	2926.528			
0813.00	2926.533			
0814.00	2926.537			
0815.00	2926.542			
0816.00	2926.547			
0817.00	2926.552			
0818.00	2926.557			
0819.00	2926.561			
0820.00	2926.566			
0821.00	2926.571			
0822.00	2926.576			
0823.00	2926.581			
0824.00	2926.585			
0825.00	2926.590			
0826.00	2926.595			
0827.00	2926.600			
0828.00	2926.604			
0829.00	2926.609			
0830.00	2926.614			
0831.00	2926.618			
0832.00	2926.623			
0833.00	2926.628			
0834.00	2926.632			
0835.00	2926.637			
0836.00	2926.641			
0837.00	2926.646			
0838.00	2926.650			
0839.00	2926.655			
0840.00	2926.659			
0841.00	2926.664			
0842.00	2926.668			
0843.00	2926.673			
0844.00	2926.677			
0845.00	2926.682			
0846.00	2926.686			
0847.00	2926.691			
0848.00	2926.695			
0849.00	2926.700			
0850.00	2926.704			
0851.00	2926.709			
0852.00	2926.713			
0853.00	2926.718			
0854.00	2926.722			
0855.00	2926.727			
0856.00	2926.731			
0857.00	2926.736			
0858.00	2926.740			
0859.00	2926.745			
0860.00	2926.749			
0860.15	2926.750			
