distancia	batimetria	borde	dem	topo_base
0348.00	2924.374			
0349.00	2924.378			
0350.00	2924.378			
0351.00	2924.382			
0352.00	2924.387			
0353.00	2924.392			
0354.00	2924.398			
0355.00	2924.403			
0356.00	2924.408			
0357.00	2924.414			
0358.00	2924.397			
0359.00	2924.397			
0360.00	2924.397			
0361.00	2924.445			
0362.00	2924.433			
0363.00	2924.438			
0364.00	2924.445			
0365.00	2924.456			
0366.00	2924.473			
0367.00	2924.481			
0368.00	2924.488			
0369.00	2924.501			
0370.00	2924.528			
0371.00	2924.534			
0372.00	2924.541			
0373.00	2924.548			
0374.00	2924.555			
0375.00	2924.562			
0376.00	2924.569			
0377.00	2924.576			
0378.00	2924.583			
0379.00	2924.587			
0380.00	2924.589			
0381.00	2924.592			
0382.00	2924.593			
0383.00	2924.594			
0384.00	2924.595			
0385.00	2924.596			
0386.00	2924.597			
0387.00	2924.598			
0388.00	2924.599			
0389.00	2924.600			
0390.00	2924.601			
0391.00	2924.602			
0392.00	2924.602			
0393.00	2924.601			
0394.00	2924.601			
0395.00	2924.600			
0396.00	2924.600			
0397.00	2924.599			
0398.00	2924.599			
0399.00	2924.599			
0400.00	2924.598			
0401.00	2924.599			
0402.00	2924.599			
0403.00	2924.601			
0404.00	2924.605			
0405.00	2924.623			
0406.00	2924.661			
0407.00	2924.662			
0408.00	2924.663			
0409.00	2924.662			
0410.00	2924.639			
0411.00	2924.637			
0412.00	2924.640			
0413.00	2924.648			
0414.00	2924.654			
0415.00	2924.658			
0416.00	2924.663			
0417.00	2924.667			
0418.00	2924.671			
0419.00	2924.675			
0420.00	2924.680			
0421.00	2924.684			
0422.00	2924.706			
0423.00	2924.704			
0424.00	2924.706			
0425.00	2924.704			
0426.00	2924.712			
0427.00	2924.721			
0428.00	2924.723			
0429.00	2924.726			
0430.00	2924.725			
0431.00	2924.704			
0432.00	2924.696			
0433.00	2924.696			
0434.00	2924.698			
0435.00	2924.707			
0436.00	2924.721			
0437.00	2924.727			
0438.00	2924.720			
0439.00	2924.708			
0440.00	2924.712			
0441.00	2924.720			
0442.00	2924.738			
0443.00	2924.742			
0444.00	2924.747			
0445.00	2924.751			
0446.00	2924.755			
0447.00	2924.760			
0448.00	2924.739			
0449.00	2924.753			
0450.00	2924.767			
0451.00	2924.774			
0452.00	2924.780			
0453.00	2924.787			
0454.00	2924.794			
0455.00	2924.801			
0456.00	2924.806			
0457.00	2924.806			
0458.00	2924.804			
0459.00	2924.804			
0460.00	2924.809			
0461.00	2924.814			
0462.00	2924.818			
0463.00	2924.823			
0464.00	2924.828			
0465.00	2924.833			
0466.00	2924.837			
0467.00	2924.839			
0468.00	2924.835			
0469.00	2924.834			
0470.00	2924.835			
0471.00	2924.835			
0472.00	2924.835			
0473.00	2924.835			
0474.00	2924.838			
0475.00	2924.842			
0476.00	2924.847			
0477.00	2924.851			
0478.00	2924.856			
0479.00	2924.860			
0480.00	2924.864			
0481.00	2924.869			
0482.00	2924.873			
0483.00	2924.877			
0484.00	2924.882			
0485.00	2924.886			
0486.00	2924.891			
0487.00	2924.895			
0488.00	2924.899			
0489.00	2924.904			
0490.00	2924.904			
0491.00	2924.904			
0492.00	2924.904			
0493.00	2924.904			
0494.00	2924.904			
0495.00	2924.904			
0496.00	2924.904			
0497.00	2924.904			
0498.00	2924.906			
0499.00	2924.909			
0500.00	2924.900			
0501.00	2924.906			
0502.00	2924.912			
0503.00	2924.918			
0504.00	2924.924			
0505.00	2924.930			
0506.00	2924.936			
0507.00	2924.941			
0508.00	2924.947			
0509.00	2924.953			
0510.00	2924.959			
0511.00	2924.965			
0512.00	2924.971			
0513.00	2924.977			
0514.00	2924.983			
0515.00	2924.989			
0516.00	2924.994			
0517.00	2925.000			
0518.00	2925.006			
0519.00	2925.012			
0520.00	2925.018			
0521.00	2925.024			
0522.00	2925.030			
0523.00	2925.036			
0524.00	2925.041			
0525.00	2925.047			
0526.00	2925.053			
0527.00	2925.060			
0528.00	2925.067			
0529.00	2925.073			
0530.00	2925.085			
0531.00	2925.093			
0532.00	2925.101			
0533.00	2925.109			
0534.00	2925.118			
0535.00	2925.126			
0536.00	2925.135			
0537.00	2925.145			
0538.00	2925.156			
0539.00	2925.164			
0540.00	2925.170			
0541.00	2925.178			
0542.00	2925.188			
0543.00	2925.198			
0544.00	2925.207			
0545.00	2925.211			
0546.00	2925.214			
0547.00	2925.223			
0548.00	2925.234			
0549.00	2925.247			
0550.00	2925.267			
0551.00	2925.275			
0552.00	2925.283			
0553.00	2925.290			
0554.00	2925.295			
0555.00	2925.293			
0556.00	2925.304			
0557.00	2925.318			
0558.00	2925.332			
0559.00	2925.347			
0560.00	2925.369			
0561.00	2925.402			
0562.00	2925.427			
0563.00	2925.435			
0564.00	2925.443			
0565.00	2925.451			
0566.00	2925.458			
0567.00	2925.466			
0568.00	2925.474			
0569.00	2925.482			
0570.00	2925.488			
0571.00	2925.497			
0572.00	2925.505			
0573.00	2925.503			
0574.00	2925.507			
0575.00	2925.511			
0576.00	2925.515			
0577.00	2925.518			
0578.00	2925.522			
0579.00	2925.526			
0580.00	2925.530			
0581.00	2925.533			
0582.00	2925.536			
0583.00	2925.539			
0584.00	2925.542			
0585.00	2925.546			
0586.00	2925.549			
0587.00	2925.552			
0588.00	2925.555			
0589.00	2925.558			
0590.00	2925.562			
0591.00	2925.565			
0592.00	2925.568			
0593.00	2925.571			
0594.00	2925.574			
0595.00	2925.578			
0596.00	2925.581			
0597.00	2925.590			
0598.00	2925.594			
0599.00	2925.598			
0600.00	2925.600			
0601.00	2925.597			
0602.00	2925.600			
0603.00	2925.604			
0604.00	2925.608			
0605.00	2925.612			
0606.00	2925.620			
0607.00	2925.628			
0608.00	2925.634			
0609.00	2925.639			
0610.00	2925.642			
0611.00	2925.644			
0612.00	2925.647			
0613.00	2925.650			
0614.00	2925.653			
0615.00	2925.656			
0616.00	2925.658			
0617.00	2925.661			
0618.00	2925.664			
0619.00	2925.668			
0620.00	2925.676			
0621.00	2925.684			
0622.00	2925.692			
0623.00	2925.699			
0624.00	2925.705			
0625.00	2925.711			
0626.00	2925.715			
0627.00	2925.722			
0628.00	2925.729			
0629.00	2925.740			
0630.00	2925.749			
0631.00	2925.758			
0632.00	2925.767			
0633.00	2925.771			
0634.00	2925.776			
0635.00	2925.780			
0636.00	2925.783			
0637.00	2925.787			
0638.00	2925.791			
0639.00	2925.795			
0640.00	2925.802			
0641.00	2925.808			
0642.00	2925.815			
0643.00	2925.821			
0644.00	2925.826			
0645.00	2925.832			
0646.00	2925.838			
0647.00	2925.844			
0648.00	2925.850			
0649.00	2925.856			
0650.00	2925.861			
0651.00	2925.865			
0652.00	2925.870			
0653.00	2925.873			
0654.00	2925.876			
0655.00	2925.878			
0656.00	2925.881			
0657.00	2925.884			
0658.00	2925.887			
0659.00	2925.886			
0660.00	2925.882			
0661.00	2925.881			
0662.00	2925.883			
0663.00	2925.885			
0664.00	2925.887			
0665.00	2925.889			
0666.00	2925.891			
0667.00	2925.892			
0668.00	2925.894			
0669.00	2925.896			
0670.00	2925.898			
0671.00	2925.900			
0672.00	2925.902			
0673.00	2925.910			
0674.00	2925.916			
0675.00	2925.921			
0676.00	2925.927			
0677.00	2925.932			
0678.00	2925.941			
0679.00	2925.955			
0680.00	2925.963			
0681.00	2925.970			
0682.00	2925.973			
0683.00	2925.974			
0684.00	2925.972			
0685.00	2925.971			
0686.00	2925.967			
0687.00	2925.966			
0688.00	2925.972			
0689.00	2925.981			
0690.00	2925.990			
0691.00	2925.996			
0692.00	2926.001			
0693.00	2926.006			
0694.00	2926.010			
0695.00	2926.015			
0696.00	2926.019			
0697.00	2926.024			
0698.00	2926.024			
0699.00	2926.027			
0700.00	2926.030			
0701.00	2926.033			
0702.00	2926.036			
0703.00	2926.038			
0704.00	2926.041			
0705.00	2926.044			
0706.00	2926.052			
0707.00	2926.058			
0708.00	2926.061			
0709.00	2926.064			
0710.00	2926.070			
0711.00	2926.075			
0712.00	2926.080			
0713.00	2926.085			
0714.00	2926.090			
0715.00	2926.095			
0716.00	2926.101			
0717.00	2926.106			
0718.00	2926.114			
0719.00	2926.128			
0720.00	2926.137			
0721.00	2926.140			
0722.00	2926.139			
0723.00	2926.139			
0724.00	2926.138			
0725.00	2926.126			
0726.00	2926.127			
0727.00	2926.128			
0728.00	2926.129			
0729.00	2926.130			
0730.00	2926.131			
0731.00	2926.132			
0732.00	2926.133			
0733.00	2926.135			
0734.00	2926.139			
0735.00	2926.142			
0736.00	2926.146			
0737.00	2926.153			
0738.00	2926.161			
0739.00	2926.160			
0740.00	2926.158			
0741.00	2926.163			
0742.00	2926.171			
0743.00	2926.175			
0744.00	2926.165			
0745.00	2926.163			
0746.00	2926.161			
0747.00	2926.159			
0748.00	2926.158			
0749.00	2926.158			
0750.00	2926.158			
0751.00	2926.159			
0752.00	2926.161			
0753.00	2926.164			
0754.00	2926.168			
0755.00	2926.172			
0756.00	2926.176			
0757.00	2926.180			
0758.00	2926.184			
0759.00	2926.188			
0760.00	2926.192			
0761.00	2926.199			
0762.00	2926.215			
0763.00	2926.219			
0764.00	2926.223			
0765.00	2926.227			
0766.00	2926.232			
0767.00	2926.236			
0768.00	2926.240			
0769.00	2926.245			
0770.00	2926.248			
0771.00	2926.251			
0772.00	2926.252			
0773.00	2926.252			
0774.00	2926.252			
0775.00	2926.252			
0776.00	2926.253			
0777.00	2926.254			
0778.00	2926.255			
0779.00	2926.256			
0780.00	2926.259			
0781.00	2926.262			
0782.00	2926.265			
0783.00	2926.268			
0784.00	2926.272			
0785.00	2926.275			
0786.00	2926.278			
0787.00	2926.281			
0788.00	2926.284			
0789.00	2926.288			
0790.00	2926.291			
0791.00	2926.293			
0792.00	2926.295			
0793.00	2926.305			
0794.00	2926.310			
0795.00	2926.314			
0796.00	2926.318			
0797.00	2926.321			
0798.00	2926.325			
0799.00	2926.329			
0800.00	2926.333			
0801.00	2926.336			
0802.00	2926.338			
0803.00	2926.338			
0804.00	2926.339			
0805.00	2926.342			
0806.00	2926.346			
0807.00	2926.350			
0808.00	2926.354			
0809.00	2926.358			
0810.00	2926.362			
0811.00	2926.370			
0812.00	2926.378			
0813.00	2926.382			
0814.00	2926.386			
0815.00	2926.390			
0816.00	2926.394			
0817.00	2926.398			
0818.00	2926.402			
0819.00	2926.406			
0820.00	2926.408			
0821.00	2926.410			
0822.00	2926.412			
0823.00	2926.413			
0824.00	2926.415			
0825.00	2926.417			
0826.00	2926.419			
0827.00	2926.421			
0828.00	2926.422			
0829.00	2926.424			
0830.00	2926.428			
0831.00	2926.432			
0832.00	2926.435			
0833.00	2926.439			
0834.00	2926.438			
0835.00	2926.441			
0836.00	2926.442			
0837.00	2926.443			
0838.00	2926.447			
0839.00	2926.451			
0840.00	2926.456			
0841.00	2926.458			
0842.00	2926.457			
0843.00	2926.458			
0844.00	2926.455			
0845.00	2926.459			
0846.00	2926.461			
0847.00	2926.464			
0848.00	2926.468			
0849.00	2926.470			
0850.00	2926.472			
0851.00	2926.475			
0852.00	2926.477			
0853.00	2926.480			
0854.00	2926.483			
0855.00	2926.477			
0856.00	2926.479			
0857.00	2926.482			
0858.00	2926.485			
0859.00	2926.487			
0860.00	2926.490			
0861.00	2926.491			
0862.00	2926.491			
0863.00	2926.490			
0864.00	2926.489			
0865.00	2926.488			
0866.00	2926.489			
0867.00	2926.490			
0868.00	2926.490			
0869.00	2926.491			
0870.00	2926.490			
0871.00	2926.491			
0872.00	2926.494			
0873.00	2926.498			
0874.00	2926.501			
0875.00	2926.506			
0876.00	2926.515			
0877.00	2926.523			
0878.00	2926.530			
0879.00	2926.538			
0880.00	2926.546			
0881.00	2926.556			
0882.00	2926.561			
0883.00	2926.564			
0884.00	2926.566			
0885.00	2926.568			
0886.00	2926.569			
0887.00	2926.571			
0888.00	2926.572			
0889.00	2926.570			
0890.00	2926.580			
0891.00	2926.581			
0892.00	2926.582			
0893.00	2926.583			
0894.00	2926.585			
0895.00	2926.586			
0896.00	2926.585			
0897.00	2926.586			
0898.00	2926.587			
0899.00	2926.588			
0900.00	2926.590			
0901.00	2926.591			
0902.00	2926.590			
0903.00	2926.590			
0904.00	2926.589			
0905.00	2926.589			
0906.00	2926.588			
0907.00	2926.588			
0908.00	2926.585			
0909.00	2926.580			
0910.00	2926.574			
0911.00	2926.547			
0912.00	2926.530			
0913.00	2926.501			
0914.00	2926.485			
0915.00	2926.484			
0916.00	2926.484			
0917.00	2926.484			
0918.00	2926.485			
0919.00	2926.486			
0920.00	2926.488			
0921.00	2926.489			
0922.00	2926.491			
0923.00	2926.494			
0924.00	2926.496			
0925.00	2926.498			
0926.00	2926.501			
0927.00	2926.504			
0928.00	2926.507			
0929.00	2926.510			
0930.00	2926.512			
0931.00	2926.516			
0932.00	2926.519			
0933.00	2926.523			
0934.00	2926.527			
0935.00	2926.531			
0936.00	2926.535			
0937.00	2926.539			
0938.00	2926.543			
0939.00	2926.548			
0940.00	2926.552			
0941.00	2926.556			
0942.00	2926.561			
0943.00	2926.565			
0944.00	2926.569			
0945.00	2926.574			
0946.00	2926.578			
0947.00	2926.582			
0948.00	2926.586			
0949.00	2926.590			
0950.00	2926.594			
0951.00	2926.598			
0952.00	2926.602			
0953.00	2926.606			
0954.00	2926.610			
0955.00	2926.614			
0956.00	2926.618			
0957.00	2926.622			
0958.00	2926.625			
0959.00	2926.629			
0960.00	2926.633			
0961.00	2926.637			
0962.00	2926.641			
0963.00	2926.645			
0964.00	2926.649			
0965.00	2926.653			
0966.00	2926.656			
0967.00	2926.660			
0968.00	2926.664			
0969.00	2926.668			
0970.00	2926.672			
0971.00	2926.675			
0972.00	2926.679			
0973.00	2926.683			
0974.00	2926.687			
0975.00	2926.690			
0976.00	2926.694			
0977.00	2926.698			
0978.00	2926.701			
0979.00	2926.705			
0980.00	2926.709			
0981.00	2926.712			
0982.00	2926.716			
0983.00	2926.719			
0984.00	2926.723			
0985.00	2926.727			
0986.00	2926.730			
0987.00	2926.734			
0988.00	2926.737			
0989.00	2926.741			
0990.00	2926.745			
0991.00	2926.748			
0991.47	2926.750			
