distancia	batimetria	borde	dem	topo_base
0205.00	2923.415			
0206.00	2923.415			
0207.00	2923.416			
0208.00	2923.416			
0209.00	2923.417			
0210.00	2923.417			
0211.00	2923.418			
0212.00	2923.418			
0213.00	2923.419			
0214.00	2923.419			
0215.00	2923.420			
0216.00	2923.420			
0217.00	2923.421			
0218.00	2923.421			
0219.00	2923.422			
0220.00	2923.426			
0221.00	2923.447			
0222.00	2923.438			
0223.00	2923.439			
0224.00	2923.435			
0225.00	2923.443			
0226.00	2923.450			
0227.00	2923.457			
0228.00	2923.461			
0229.00	2923.464			
0230.00	2923.475			
0231.00	2923.478			
0232.00	2923.481			
0233.00	2923.485			
0234.00	2923.486			
0235.00	2923.488			
0236.00	2923.489			
0237.00	2923.490			
0238.00	2923.491			
0239.00	2923.493			
0240.00	2923.494			
0241.00	2923.495			
0242.00	2923.496			
0243.00	2923.498			
0244.00	2923.499			
0245.00	2923.500			
0246.00	2923.501			
0247.00	2923.503			
0248.00	2923.504			
0249.00	2923.505			
0250.00	2923.506			
0251.00	2923.507			
0252.00	2923.509			
0253.00	2923.510			
0254.00	2923.511			
0255.00	2923.512			
0256.00	2923.514			
0257.00	2923.515			
0258.00	2923.516			
0259.00	2923.517			
0260.00	2923.519			
0261.00	2923.520			
0262.00	2923.521			
0263.00	2923.522			
0264.00	2923.524			
0265.00	2923.525			
0266.00	2923.526			
0267.00	2923.530			
0268.00	2923.531			
0269.00	2923.532			
0270.00	2923.534			
0271.00	2923.534			
0272.00	2923.533			
0273.00	2923.532			
0274.00	2923.531			
0275.00	2923.530			
0276.00	2923.529			
0277.00	2923.528			
0278.00	2923.532			
0279.00	2923.538			
0280.00	2923.539			
0281.00	2923.539			
0282.00	2923.537			
0283.00	2923.540			
0284.00	2923.540			
0285.00	2923.554			
0286.00	2923.562			
0287.00	2923.564			
0288.00	2923.565			
0289.00	2923.567			
0290.00	2923.568			
0291.00	2923.569			
0292.00	2923.570			
0293.00	2923.572			
0294.00	2923.573			
0295.00	2923.574			
0296.00	2923.575			
0297.00	2923.576			
0298.00	2923.577			
0299.00	2923.579			
0300.00	2923.580			
0301.00	2923.581			
0302.00	2923.582			
0303.00	2923.583			
0304.00	2923.584			
0305.00	2923.584			
0306.00	2923.584			
0307.00	2923.592			
0308.00	2923.622			
0309.00	2923.638			
0310.00	2923.654			
0311.00	2923.666			
0312.00	2923.649			
0313.00	2923.633			
0314.00	2923.636			
0315.00	2923.651			
0316.00	2923.655			
0317.00	2923.659			
0318.00	2923.661			
0319.00	2923.663			
0320.00	2923.658			
0321.00	2923.652			
0322.00	2923.659			
0323.00	2923.649			
0324.00	2923.658			
0325.00	2923.667			
0326.00	2923.676			
0327.00	2923.677			
0328.00	2923.677			
0329.00	2923.678			
0330.00	2923.679			
0331.00	2923.681			
0332.00	2923.681			
0333.00	2923.686			
0334.00	2923.692			
0335.00	2923.687			
0336.00	2923.674			
0337.00	2923.697			
0338.00	2923.712			
0339.00	2923.725			
0340.00	2923.722			
0341.00	2923.727			
0342.00	2923.734			
0343.00	2923.738			
0344.00	2923.742			
0345.00	2923.745			
0346.00	2923.749			
0347.00	2923.752			
0348.00	2923.758			
0349.00	2923.766			
0350.00	2923.771			
0351.00	2923.775			
0352.00	2923.780			
0353.00	2923.785			
0354.00	2923.790			
0355.00	2923.794			
0356.00	2923.799			
0357.00	2923.805			
0358.00	2923.806			
0359.00	2923.806			
0360.00	2923.806			
0361.00	2923.806			
0362.00	2923.806			
0363.00	2923.806			
0364.00	2923.807			
0365.00	2923.817			
0366.00	2923.827			
0367.00	2923.837			
0368.00	2923.842			
0369.00	2923.838			
0370.00	2923.845			
0371.00	2923.852			
0372.00	2923.858			
0373.00	2923.864			
0374.00	2923.869			
0375.00	2923.872			
0376.00	2923.876			
0377.00	2923.879			
0378.00	2923.882			
0379.00	2923.884			
0380.00	2923.887			
0381.00	2923.887			
0382.00	2923.898			
0383.00	2923.913			
0384.00	2923.914			
0385.00	2923.915			
0386.00	2923.916			
0387.00	2923.923			
0388.00	2923.934			
0389.00	2923.945			
0390.00	2923.956			
0391.00	2923.965			
0392.00	2923.965			
0393.00	2923.962			
0394.00	2923.959			
0395.00	2923.956			
0396.00	2923.952			
0397.00	2923.958			
0398.00	2923.965			
0399.00	2923.971			
0400.00	2923.976			
0401.00	2923.978			
0402.00	2923.974			
0403.00	2923.974			
0404.00	2923.977			
0405.00	2923.980			
0406.00	2923.986			
0407.00	2923.992			
0408.00	2923.998			
0409.00	2924.004			
0410.00	2924.009			
0411.00	2924.015			
0412.00	2924.020			
0413.00	2924.024			
0414.00	2924.028			
0415.00	2924.033			
0416.00	2924.021			
0417.00	2924.023			
0418.00	2924.025			
0419.00	2924.028			
0420.00	2924.030			
0421.00	2924.032			
0422.00	2924.035			
0423.00	2924.037			
0424.00	2924.039			
0425.00	2924.042			
0426.00	2924.104			
0427.00	2924.143			
0428.00	2924.161			
0429.00	2924.179			
0430.00	2924.191			
0431.00	2924.195			
0432.00	2924.200			
0433.00	2924.201			
0434.00	2924.200			
0435.00	2924.170			
0436.00	2924.146			
0437.00	2924.152			
0438.00	2924.158			
0439.00	2924.164			
0440.00	2924.166			
0441.00	2924.172			
0442.00	2924.178			
0443.00	2924.185			
0444.00	2924.188			
0445.00	2924.190			
0446.00	2924.192			
0447.00	2924.194			
0448.00	2924.196			
0449.00	2924.198			
0450.00	2924.200			
0451.00	2924.207			
0452.00	2924.218			
0453.00	2924.228			
0454.00	2924.238			
0455.00	2924.248			
0456.00	2924.252			
0457.00	2924.256			
0458.00	2924.260			
0459.00	2924.264			
0460.00	2924.268			
0461.00	2924.271			
0462.00	2924.272			
0463.00	2924.273			
0464.00	2924.273			
0465.00	2924.272			
0466.00	2924.264			
0467.00	2924.257			
0468.00	2924.260			
0469.00	2924.265			
0470.00	2924.278			
0471.00	2924.293			
0472.00	2924.309			
0473.00	2924.318			
0474.00	2924.324			
0475.00	2924.322			
0476.00	2924.320			
0477.00	2924.338			
0478.00	2924.344			
0479.00	2924.350			
0480.00	2924.354			
0481.00	2924.359			
0482.00	2924.364			
0483.00	2924.368			
0484.00	2924.373			
0485.00	2924.378			
0486.00	2924.382			
0487.00	2924.387			
0488.00	2924.391			
0489.00	2924.396			
0490.00	2924.402			
0491.00	2924.408			
0492.00	2924.414			
0493.00	2924.420			
0494.00	2924.434			
0495.00	2924.441			
0496.00	2924.447			
0497.00	2924.452			
0498.00	2924.458			
0499.00	2924.462			
0500.00	2924.464			
0501.00	2924.472			
0502.00	2924.475			
0503.00	2924.478			
0504.00	2924.482			
0505.00	2924.485			
0506.00	2924.489			
0507.00	2924.492			
0508.00	2924.495			
0509.00	2924.499			
0510.00	2924.502			
0511.00	2924.513			
0512.00	2924.524			
0513.00	2924.534			
0514.00	2924.543			
0515.00	2924.553			
0516.00	2924.556			
0517.00	2924.567			
0518.00	2924.580			
0519.00	2924.584			
0520.00	2924.583			
0521.00	2924.590			
0522.00	2924.597			
0523.00	2924.604			
0524.00	2924.609			
0525.00	2924.617			
0526.00	2924.624			
0527.00	2924.631			
0528.00	2924.639			
0529.00	2924.646			
0530.00	2924.644			
0531.00	2924.645			
0532.00	2924.646			
0533.00	2924.647			
0534.00	2924.648			
0535.00	2924.649			
0536.00	2924.650			
0537.00	2924.651			
0538.00	2924.652			
0539.00	2924.659			
0540.00	2924.661			
0541.00	2924.664			
0542.00	2924.666			
0543.00	2924.668			
0544.00	2924.680			
0545.00	2924.685			
0546.00	2924.685			
0547.00	2924.684			
0548.00	2924.694			
0549.00	2924.728			
0550.00	2924.730			
0551.00	2924.729			
0552.00	2924.729			
0553.00	2924.728			
0554.00	2924.731			
0555.00	2924.735			
0556.00	2924.736			
0557.00	2924.738			
0558.00	2924.737			
0559.00	2924.736			
0560.00	2924.736			
0561.00	2924.738			
0562.00	2924.743			
0563.00	2924.748			
0564.00	2924.752			
0565.00	2924.757			
0566.00	2924.762			
0567.00	2924.767			
0568.00	2924.773			
0569.00	2924.782			
0570.00	2924.790			
0571.00	2924.796			
0572.00	2924.803			
0573.00	2924.809			
0574.00	2924.812			
0575.00	2924.816			
0576.00	2924.819			
0577.00	2924.822			
0578.00	2924.825			
0579.00	2924.829			
0580.00	2924.841			
0581.00	2924.841			
0582.00	2924.841			
0583.00	2924.841			
0584.00	2924.842			
0585.00	2924.842			
0586.00	2924.842			
0587.00	2924.842			
0588.00	2924.842			
0589.00	2924.842			
0590.00	2924.842			
0591.00	2924.842			
0592.00	2924.843			
0593.00	2924.843			
0594.00	2924.843			
0595.00	2924.824			
0596.00	2924.812			
0597.00	2924.816			
0598.00	2924.820			
0599.00	2924.824			
0600.00	2924.828			
0601.00	2924.831			
0602.00	2924.837			
0603.00	2924.842			
0604.00	2924.848			
0605.00	2924.854			
0606.00	2924.856			
0607.00	2924.859			
0608.00	2924.860			
0609.00	2924.859			
0610.00	2924.858			
0611.00	2924.859			
0612.00	2924.861			
0613.00	2924.863			
0614.00	2924.865			
0615.00	2924.867			
0616.00	2924.870			
0617.00	2924.876			
0618.00	2924.883			
0619.00	2924.889			
0620.00	2924.890			
0621.00	2924.899			
0622.00	2924.901			
0623.00	2924.902			
0624.00	2924.904			
0625.00	2924.908			
0626.00	2924.912			
0627.00	2924.916			
0628.00	2924.919			
0629.00	2924.919			
0630.00	2924.916			
0631.00	2924.905			
0632.00	2924.906			
0633.00	2924.908			
0634.00	2924.911			
0635.00	2924.919			
0636.00	2924.928			
0637.00	2924.936			
0638.00	2924.944			
0639.00	2924.953			
0640.00	2924.961			
0641.00	2924.963			
0642.00	2924.965			
0643.00	2924.966			
0644.00	2924.967			
0645.00	2924.968			
0646.00	2924.969			
0647.00	2924.969			
0648.00	2924.970			
0649.00	2924.971			
0650.00	2924.983			
0651.00	2924.974			
0652.00	2924.966			
0653.00	2924.959			
0654.00	2924.955			
0655.00	2924.955			
0656.00	2924.956			
0657.00	2924.957			
0658.00	2924.958			
0659.00	2924.959			
0660.00	2924.968			
0661.00	2924.969			
0662.00	2924.970			
0663.00	2924.971			
0664.00	2924.972			
0665.00	2924.973			
0666.00	2924.975			
0667.00	2924.978			
0668.00	2924.982			
0669.00	2924.986			
0670.00	2924.990			
0671.00	2924.994			
0672.00	2924.998			
0673.00	2925.001			
0674.00	2925.005			
0675.00	2925.009			
0676.00	2925.013			
0677.00	2925.017			
0678.00	2925.021			
0679.00	2925.025			
0680.00	2925.029			
0681.00	2925.033			
0682.00	2925.042			
0683.00	2925.050			
0684.00	2925.056			
0685.00	2925.054			
0686.00	2925.059			
0687.00	2925.067			
0688.00	2925.074			
0689.00	2925.079			
0690.00	2925.079			
0691.00	2925.079			
0692.00	2925.079			
0693.00	2925.078			
0694.00	2925.074			
0695.00	2925.072			
0696.00	2925.069			
0697.00	2925.067			
0698.00	2925.065			
0699.00	2925.066			
0700.00	2925.068			
0701.00	2925.069			
0702.00	2925.071			
0703.00	2925.073			
0704.00	2925.080			
0705.00	2925.085			
0706.00	2925.089			
0707.00	2925.097			
0708.00	2925.101			
0709.00	2925.104			
0710.00	2925.103			
0711.00	2925.104			
0712.00	2925.105			
0713.00	2925.107			
0714.00	2925.108			
0715.00	2925.109			
0716.00	2925.111			
0717.00	2925.112			
0718.00	2925.114			
0719.00	2925.115			
0720.00	2925.116			
0721.00	2925.118			
0722.00	2925.117			
0723.00	2925.121			
0724.00	2925.126			
0725.00	2925.131			
0726.00	2925.136			
0727.00	2925.141			
0728.00	2925.146			
0729.00	2925.151			
0730.00	2925.155			
0731.00	2925.159			
0732.00	2925.162			
0733.00	2925.167			
0734.00	2925.170			
0735.00	2925.172			
0736.00	2925.174			
0737.00	2925.177			
0738.00	2925.179			
0739.00	2925.181			
0740.00	2925.183			
0741.00	2925.185			
0742.00	2925.187			
0743.00	2925.150			
0744.00	2925.152			
0745.00	2925.155			
0746.00	2925.158			
0747.00	2925.160			
0748.00	2925.163			
0749.00	2925.165			
0750.00	2925.168			
0751.00	2925.171			
0752.00	2925.173			
0753.00	2925.176			
0754.00	2925.179			
0755.00	2925.181			
0756.00	2925.184			
0757.00	2925.186			
0758.00	2925.189			
0759.00	2925.192			
0760.00	2925.195			
0761.00	2925.210			
0762.00	2925.219			
0763.00	2925.225			
0764.00	2925.231			
0765.00	2925.237			
0766.00	2925.242			
0767.00	2925.246			
0768.00	2925.248			
0769.00	2925.250			
0770.00	2925.251			
0771.00	2925.250			
0772.00	2925.247			
0773.00	2925.244			
0774.00	2925.245			
0775.00	2925.246			
0776.00	2925.247			
0777.00	2925.249			
0778.00	2925.250			
0779.00	2925.251			
0780.00	2925.253			
0781.00	2925.254			
0782.00	2925.259			
0783.00	2925.264			
0784.00	2925.281			
0785.00	2925.286			
0786.00	2925.291			
0787.00	2925.296			
0788.00	2925.300			
0789.00	2925.305			
0790.00	2925.310			
0791.00	2925.315			
0792.00	2925.319			
0793.00	2925.324			
0794.00	2925.329			
0795.00	2925.325			
0796.00	2925.330			
0797.00	2925.336			
0798.00	2925.345			
0799.00	2925.345			
0800.00	2925.338			
0801.00	2925.335			
0802.00	2925.348			
0803.00	2925.349			
0804.00	2925.342			
0805.00	2925.352			
0806.00	2925.353			
0807.00	2925.354			
0808.00	2925.356			
0809.00	2925.357			
0810.00	2925.359			
0811.00	2925.360			
0812.00	2925.362			
0813.00	2925.363			
0814.00	2925.364			
0815.00	2925.366			
0816.00	2925.366			
0817.00	2925.366			
0818.00	2925.365			
0819.00	2925.365			
0820.00	2925.363			
0821.00	2925.359			
0822.00	2925.357			
0823.00	2925.362			
0824.00	2925.367			
0825.00	2925.382			
0826.00	2925.385			
0827.00	2925.388			
0828.00	2925.391			
0829.00	2925.394			
0830.00	2925.397			
0831.00	2925.400			
0832.00	2925.403			
0833.00	2925.406			
0834.00	2925.409			
0835.00	2925.425			
0836.00	2925.440			
0837.00	2925.441			
0838.00	2925.441			
0839.00	2925.438			
0840.00	2925.436			
0841.00	2925.436			
0842.00	2925.435			
0843.00	2925.434			
0844.00	2925.434			
0845.00	2925.433			
0846.00	2925.432			
0847.00	2925.432			
0848.00	2925.431			
0849.00	2925.431			
0850.00	2925.434			
0851.00	2925.438			
0852.00	2925.444			
0853.00	2925.449			
0854.00	2925.454			
0855.00	2925.461			
0856.00	2925.465			
0857.00	2925.468			
0858.00	2925.470			
0859.00	2925.472			
0860.00	2925.473			
0861.00	2925.474			
0862.00	2925.475			
0863.00	2925.476			
0864.00	2925.478			
0865.00	2925.481			
0866.00	2925.484			
0867.00	2925.487			
0868.00	2925.490			
0869.00	2925.496			
0870.00	2925.502			
0871.00	2925.508			
0872.00	2925.514			
0873.00	2925.518			
0874.00	2925.521			
0875.00	2925.525			
0876.00	2925.528			
0877.00	2925.532			
0878.00	2925.535			
0879.00	2925.539			
0880.00	2925.542			
0881.00	2925.546			
0882.00	2925.549			
0883.00	2925.553			
0884.00	2925.553			
0885.00	2925.545			
0886.00	2925.546			
0887.00	2925.550			
0888.00	2925.553			
0889.00	2925.556			
0890.00	2925.559			
0891.00	2925.562			
0892.00	2925.564			
0893.00	2925.567			
0894.00	2925.570			
0895.00	2925.589			
0896.00	2925.609			
0897.00	2925.612			
0898.00	2925.615			
0899.00	2925.618			
0900.00	2925.617			
0901.00	2925.615			
0902.00	2925.619			
0903.00	2925.623			
0904.00	2925.627			
0905.00	2925.633			
0906.00	2925.633			
0907.00	2925.633			
0908.00	2925.633			
0909.00	2925.633			
0910.00	2925.633			
0911.00	2925.632			
0912.00	2925.636			
0913.00	2925.640			
0914.00	2925.643			
0915.00	2925.646			
0916.00	2925.649			
0917.00	2925.652			
0918.00	2925.653			
0919.00	2925.652			
0920.00	2925.654			
0921.00	2925.657			
0922.00	2925.647			
0923.00	2925.643			
0924.00	2925.640			
0925.00	2925.639			
0926.00	2925.639			
0927.00	2925.651			
0928.00	2925.655			
0929.00	2925.655			
0930.00	2925.666			
0931.00	2925.678			
0932.00	2925.679			
0933.00	2925.670			
0934.00	2925.662			
0935.00	2925.665			
0936.00	2925.684			
0937.00	2925.703			
0938.00	2925.723			
0939.00	2925.729			
0940.00	2925.731			
0941.00	2925.734			
0942.00	2925.736			
0943.00	2925.738			
0944.00	2925.740			
0945.00	2925.738			
0946.00	2925.735			
0947.00	2925.732			
0948.00	2925.729			
0949.00	2925.726			
0950.00	2925.723			
0951.00	2925.720			
0952.00	2925.717			
0953.00	2925.720			
0954.00	2925.719			
0955.00	2925.719			
0956.00	2925.718			
0957.00	2925.717			
0958.00	2925.716			
0959.00	2925.715			
0960.00	2925.719			
0961.00	2925.721			
0962.00	2925.724			
0963.00	2925.727			
0964.00	2925.729			
0965.00	2925.730			
0966.00	2925.730			
0967.00	2925.731			
0968.00	2925.731			
0969.00	2925.731			
0970.00	2925.731			
0971.00	2925.731			
0972.00	2925.731			
0973.00	2925.736			
0974.00	2925.733			
0975.00	2925.730			
0976.00	2925.730			
0977.00	2925.731			
0978.00	2925.732			
0979.00	2925.733			
0980.00	2925.733			
0981.00	2925.734			
0982.00	2925.733			
0983.00	2925.730			
0984.00	2925.739			
0985.00	2925.744			
0986.00	2925.743			
0987.00	2925.743			
0988.00	2925.744			
0989.00	2925.734			
0990.00	2925.738			
0991.00	2925.742			
0992.00	2925.747			
0993.00	2925.751			
0994.00	2925.753			
0995.00	2925.754			
0996.00	2925.755			
0997.00	2925.756			
0998.00	2925.757			
0999.00	2925.758			
1000.00	2925.786			
1001.00	2925.779			
1002.00	2925.784			
1003.00	2925.778			
1004.00	2925.772			
1005.00	2925.769			
1006.00	2925.774			
1007.00	2925.780			
1008.00	2925.781			
1009.00	2925.778			
1010.00	2925.781			
1011.00	2925.783			
1012.00	2925.785			
1013.00	2925.787			
1014.00	2925.789			
1015.00	2925.790			
1016.00	2925.794			
1017.00	2925.801			
1018.00	2925.804			
1019.00	2925.807			
1020.00	2925.810			
1021.00	2925.813			
1022.00	2925.816			
1023.00	2925.819			
1024.00	2925.822			
1025.00	2925.825			
1026.00	2925.828			
1027.00	2925.831			
1028.00	2925.831			
1029.00	2925.832			
1030.00	2925.833			
1031.00	2925.834			
1032.00	2925.835			
1033.00	2925.836			
1034.00	2925.836			
1035.00	2925.837			
1036.00	2925.840			
1037.00	2925.842			
1038.00	2925.845			
1039.00	2925.850			
1040.00	2925.875			
1041.00	2925.900			
1042.00	2925.922			
1043.00	2925.945			
1044.00	2925.963			
1045.00	2925.978			
1046.00	2925.993			
1047.00	2926.008			
1048.00	2926.022			
1049.00	2926.037			
1050.00	2926.055			
1051.00	2926.074			
1052.00	2926.092			
1053.00	2926.111			
1054.00	2926.129			
1055.00	2926.146			
1056.00	2926.159			
1057.00	2926.173			
1058.00	2926.187			
1059.00	2926.193			
1060.00	2926.204			
1061.00	2926.217			
1062.00	2926.231			
1063.00	2926.244			
1064.00	2926.259			
1065.00	2926.274			
1066.00	2926.290			
1067.00	2926.306			
1068.00	2926.324			
1069.00	2926.344			
1070.00	2926.371			
1071.00	2926.400			
1072.00	2926.434			
1073.00	2926.467			
1074.00	2926.492			
1075.00	2926.516			
1076.00	2926.541			
1077.00	2926.566			
1078.00	2926.590			
1079.00	2926.615			
1080.00	2926.636			
1081.00	2926.657			
1082.00	2926.673			
1083.00	2926.686			
1084.00	2926.712			
1085.00	2926.740			
