distancia	batimetria	borde	dem	topo_base
0589.00	2925.800			
0590.00	2925.803			
0591.00	2925.806			
0592.00	2925.809			
0593.00	2925.812			
0594.00	2925.815			
0595.00	2925.818			
0596.00	2925.821			
0597.00	2925.825			
0598.00	2925.828			
0599.00	2925.831			
0600.00	2925.834			
0601.00	2925.837			
0602.00	2925.840			
0603.00	2925.844			
0604.00	2925.847			
0605.00	2925.850			
0606.00	2925.853			
0607.00	2925.856			
0608.00	2925.859			
0609.00	2925.863			
0610.00	2925.866			
0611.00	2925.869			
0612.00	2925.872			
0613.00	2925.885			
0614.00	2925.881			
0615.00	2925.884			
0616.00	2925.887			
0617.00	2925.890			
0618.00	2925.893			
0619.00	2925.896			
0620.00	2925.899			
0621.00	2925.902			
0622.00	2925.905			
0623.00	2925.908			
0624.00	2925.910			
0625.00	2925.913			
0626.00	2925.916			
0627.00	2925.919			
0628.00	2925.922			
0629.00	2925.924			
0630.00	2925.927			
0631.00	2925.930			
0632.00	2925.933			
0633.00	2925.936			
0634.00	2925.938			
0635.00	2925.941			
0636.00	2925.944			
0637.00	2925.947			
0638.00	2925.948			
0639.00	2925.949			
0640.00	2925.950			
0641.00	2925.952			
0642.00	2925.955			
0643.00	2925.958			
0644.00	2925.964			
0645.00	2925.970			
0646.00	2925.977			
0647.00	2925.983			
0648.00	2925.990			
0649.00	2925.995			
0650.00	2925.997			
0651.00	2926.000			
0652.00	2926.002			
0653.00	2926.004			
0654.00	2926.006			
0655.00	2926.008			
0656.00	2926.010			
0657.00	2926.012			
0658.00	2926.014			
0659.00	2926.016			
0660.00	2926.018			
0661.00	2926.020			
0662.00	2926.022			
0663.00	2926.024			
0664.00	2926.025			
0665.00	2926.027			
0666.00	2926.029			
0667.00	2926.030			
0668.00	2926.032			
0669.00	2926.033			
0670.00	2926.035			
0671.00	2926.037			
0672.00	2926.038			
0673.00	2926.040			
0674.00	2926.043			
0675.00	2926.045			
0676.00	2926.048			
0677.00	2926.050			
0678.00	2926.053			
0679.00	2926.055			
0680.00	2926.057			
0681.00	2926.060			
0682.00	2926.054			
0683.00	2926.059			
0684.00	2926.063			
0685.00	2926.068			
0686.00	2926.073			
0687.00	2926.078			
0688.00	2926.083			
0689.00	2926.088			
0690.00	2926.093			
0691.00	2926.098			
0692.00	2926.103			
0693.00	2926.108			
0694.00	2926.113			
0695.00	2926.118			
0696.00	2926.122			
0697.00	2926.127			
0698.00	2926.132			
0699.00	2926.137			
0700.00	2926.142			
0701.00	2926.147			
0702.00	2926.152			
0703.00	2926.157			
0704.00	2926.162			
0705.00	2926.167			
0706.00	2926.172			
0707.00	2926.177			
0708.00	2926.181			
0709.00	2926.186			
0710.00	2926.191			
0711.00	2926.196			
0712.00	2926.201			
0713.00	2926.206			
0714.00	2926.211			
0715.00	2926.216			
0716.00	2926.221			
0717.00	2926.226			
0718.00	2926.231			
0719.00	2926.236			
0720.00	2926.240			
0721.00	2926.245			
0722.00	2926.250			
0723.00	2926.255			
0724.00	2926.260			
0725.00	2926.265			
0726.00	2926.270			
0727.00	2926.275			
0728.00	2926.280			
0729.00	2926.285			
0730.00	2926.290			
0731.00	2926.295			
0732.00	2926.299			
0733.00	2926.304			
0734.00	2926.309			
0735.00	2926.314			
0736.00	2926.319			
0737.00	2926.324			
0738.00	2926.329			
0739.00	2926.334			
0740.00	2926.339			
0741.00	2926.344			
0742.00	2926.349			
0743.00	2926.354			
0744.00	2926.358			
0745.00	2926.363			
0746.00	2926.368			
0747.00	2926.373			
0748.00	2926.378			
0749.00	2926.383			
0750.00	2926.388			
0751.00	2926.394			
0752.00	2926.399			
0753.00	2926.404			
0754.00	2926.408			
0755.00	2926.413			
0756.00	2926.417			
0757.00	2926.422			
0758.00	2926.426			
0759.00	2926.430			
0760.00	2926.435			
0761.00	2926.439			
0762.00	2926.444			
0763.00	2926.448			
0764.00	2926.453			
0765.00	2926.457			
0766.00	2926.462			
0767.00	2926.466			
0768.00	2926.470			
0769.00	2926.475			
0770.00	2926.479			
0771.00	2926.483			
0772.00	2926.488			
0773.00	2926.492			
0774.00	2926.496			
0775.00	2926.501			
0776.00	2926.505			
0777.00	2926.509			
0778.00	2926.514			
0779.00	2926.518			
0780.00	2926.522			
0781.00	2926.527			
0782.00	2926.531			
0783.00	2926.535			
0784.00	2926.540			
0785.00	2926.544			
0786.00	2926.548			
0787.00	2926.552			
0788.00	2926.556			
0789.00	2926.560			
0790.00	2926.565			
0791.00	2926.569			
0792.00	2926.573			
0793.00	2926.577			
0794.00	2926.581			
0795.00	2926.585			
0796.00	2926.590			
0797.00	2926.594			
0798.00	2926.598			
0799.00	2926.602			
0800.00	2926.606			
0801.00	2926.610			
0802.00	2926.614			
0803.00	2926.618			
0804.00	2926.622			
0805.00	2926.626			
0806.00	2926.630			
0807.00	2926.634			
0808.00	2926.639			
0809.00	2926.643			
0810.00	2926.647			
0811.00	2926.651			
0812.00	2926.655			
0813.00	2926.659			
0814.00	2926.663			
0815.00	2926.666			
0816.00	2926.669			
0817.00	2926.672			
0818.00	2926.675			
0819.00	2926.678			
0820.00	2926.681			
0821.00	2926.684			
0822.00	2926.687			
0823.00	2926.689			
0824.00	2926.692			
0825.00	2926.695			
0826.00	2926.695			
0827.00	2926.695			
0828.00	2926.695			
0829.00	2926.696			
0830.00	2926.700			
0831.00	2926.704			
0832.00	2926.708			
0833.00	2926.712			
0834.00	2926.716			
0835.00	2926.719			
0836.00	2926.723			
0837.00	2926.727			
0838.00	2926.731			
0839.00	2926.735			
0840.00	2926.739			
0841.00	2926.743			
0842.00	2926.747			
0842.81	2926.750			
