distancia	batimetria	borde	dem	topo_base
0566.00	2924.956			
0567.00	2924.960			
0568.00	2924.965			
0569.00	2924.969			
0570.00	2924.973			
0571.00	2924.978			
0572.00	2924.982			
0573.00	2924.986			
0574.00	2924.990			
0575.00	2924.995			
0576.00	2924.999			
0577.00	2925.003			
0578.00	2925.007			
0579.00	2925.012			
0580.00	2925.016			
0581.00	2925.020			
0582.00	2925.025			
0583.00	2925.029			
0584.00	2925.033			
0585.00	2925.037			
0586.00	2925.042			
0587.00	2925.046			
0588.00	2925.050			
0589.00	2925.054			
0590.00	2925.059			
0591.00	2925.063			
0592.00	2925.066			
0593.00	2925.070			
0594.00	2925.074			
0595.00	2925.077			
0596.00	2925.081			
0597.00	2925.085			
0598.00	2925.088			
0599.00	2925.092			
0600.00	2925.096			
0601.00	2925.099			
0602.00	2925.103			
0603.00	2925.107			
0604.00	2925.110			
0605.00	2925.114			
0606.00	2925.118			
0607.00	2925.122			
0608.00	2925.125			
0609.00	2925.129			
0610.00	2925.133			
0611.00	2925.136			
0612.00	2925.140			
0613.00	2925.144			
0614.00	2925.147			
0615.00	2925.151			
0616.00	2925.155			
0617.00	2925.158			
0618.00	2925.162			
0619.00	2925.166			
0620.00	2925.169			
0621.00	2925.173			
0622.00	2925.177			
0623.00	2925.180			
0624.00	2925.184			
0625.00	2925.188			
0626.00	2925.191			
0627.00	2925.205			
0628.00	2925.211			
0629.00	2925.218			
0630.00	2925.225			
0631.00	2925.231			
0632.00	2925.236			
0633.00	2925.241			
0634.00	2925.245			
0635.00	2925.250			
0636.00	2925.255			
0637.00	2925.259			
0638.00	2925.264			
0639.00	2925.269			
0640.00	2925.273			
0641.00	2925.278			
0642.00	2925.283			
0643.00	2925.288			
0644.00	2925.292			
0645.00	2925.297			
0646.00	2925.302			
0647.00	2925.306			
0648.00	2925.311			
0649.00	2925.316			
0650.00	2925.320			
0651.00	2925.325			
0652.00	2925.330			
0653.00	2925.335			
0654.00	2925.339			
0655.00	2925.344			
0656.00	2925.349			
0657.00	2925.353			
0658.00	2925.358			
0659.00	2925.363			
0660.00	2925.367			
0661.00	2925.372			
0662.00	2925.377			
0663.00	2925.381			
0664.00	2925.386			
0665.00	2925.391			
0666.00	2925.396			
0667.00	2925.400			
0668.00	2925.405			
0669.00	2925.410			
0670.00	2925.414			
0671.00	2925.419			
0672.00	2925.424			
0673.00	2925.428			
0674.00	2925.433			
0675.00	2925.438			
0676.00	2925.443			
0677.00	2925.447			
0678.00	2925.452			
0679.00	2925.457			
0680.00	2925.461			
0681.00	2925.486			
0682.00	2925.481			
0683.00	2925.483			
0684.00	2925.485			
0685.00	2925.486			
0686.00	2925.488			
0687.00	2925.490			
0688.00	2925.492			
0689.00	2925.495			
0690.00	2925.499			
0691.00	2925.502			
0692.00	2925.505			
0693.00	2925.508			
0694.00	2925.511			
0695.00	2925.515			
0696.00	2925.518			
0697.00	2925.521			
0698.00	2925.524			
0699.00	2925.527			
0700.00	2925.531			
0701.00	2925.534			
0702.00	2925.539			
0703.00	2925.545			
0704.00	2925.547			
0705.00	2925.567			
0706.00	2925.587			
0707.00	2925.607			
0708.00	2925.619			
0709.00	2925.626			
0710.00	2925.632			
0711.00	2925.639			
0712.00	2925.645			
0713.00	2925.652			
0714.00	2925.659			
0715.00	2925.665			
0716.00	2925.672			
0717.00	2925.678			
0718.00	2925.685			
0719.00	2925.691			
0720.00	2925.698			
0721.00	2925.648			
0722.00	2925.620			
0723.00	2925.622			
0724.00	2925.625			
0725.00	2925.629			
0726.00	2925.632			
0727.00	2925.635			
0728.00	2925.638			
0729.00	2925.641			
0730.00	2925.644			
0731.00	2925.648			
0732.00	2925.653			
0733.00	2925.658			
0734.00	2925.663			
0735.00	2925.668			
0736.00	2925.671			
0737.00	2925.674			
0738.00	2925.676			
0739.00	2925.679			
0740.00	2925.682			
0741.00	2925.685			
0742.00	2925.687			
0743.00	2925.690			
0744.00	2925.693			
0745.00	2925.696			
0746.00	2925.699			
0747.00	2925.701			
0748.00	2925.704			
0749.00	2925.706			
0750.00	2925.708			
0751.00	2925.710			
0752.00	2925.713			
0753.00	2925.715			
0754.00	2925.717			
0755.00	2925.719			
0756.00	2925.721			
0757.00	2925.724			
0758.00	2925.726			
0759.00	2925.728			
0760.00	2925.730			
0761.00	2925.732			
0762.00	2925.735			
0763.00	2925.737			
0764.00	2925.739			
0765.00	2925.742			
0766.00	2925.745			
0767.00	2925.748			
0768.00	2925.751			
0769.00	2925.753			
0770.00	2925.756			
0771.00	2925.759			
0772.00	2925.762			
0773.00	2925.765			
0774.00	2925.768			
0775.00	2925.771			
0776.00	2925.774			
0777.00	2925.776			
0778.00	2925.779			
0779.00	2925.782			
0780.00	2925.785			
0781.00	2925.788			
0782.00	2925.791			
0783.00	2925.794			
0784.00	2925.797			
0785.00	2925.800			
0786.00	2925.802			
0787.00	2925.805			
0788.00	2925.808			
0789.00	2925.813			
0790.00	2925.822			
0791.00	2925.828			
0792.00	2925.841			
0793.00	2925.853			
0794.00	2925.866			
0795.00	2925.879			
0796.00	2925.892			
0797.00	2925.905			
0798.00	2925.918			
0799.00	2925.931			
0800.00	2925.943			
0801.00	2925.956			
0802.00	2925.969			
0803.00	2925.982			
0804.00	2925.995			
0805.00	2926.008			
0806.00	2926.021			
0807.00	2926.033			
0808.00	2926.046			
0809.00	2926.059			
0810.00	2926.072			
0811.00	2926.085			
0812.00	2926.098			
0813.00	2926.110			
0814.00	2926.123			
0815.00	2926.136			
0816.00	2926.149			
0817.00	2926.162			
0818.00	2926.175			
0819.00	2926.188			
0820.00	2926.200			
0821.00	2926.213			
0822.00	2926.226			
0823.00	2926.239			
0824.00	2926.256			
0825.00	2926.276			
0826.00	2926.298			
0827.00	2926.320			
0828.00	2926.337			
0829.00	2926.348			
0830.00	2926.359			
0831.00	2926.370			
0832.00	2926.380			
0833.00	2926.391			
0834.00	2926.401			
0835.00	2926.411			
0836.00	2926.422			
0837.00	2926.432			
0838.00	2926.443			
0839.00	2926.454			
0840.00	2926.465			
0841.00	2926.475			
0842.00	2926.486			
0843.00	2926.497			
0844.00	2926.508			
0845.00	2926.519			
0846.00	2926.530			
0847.00	2926.541			
0848.00	2926.552			
0849.00	2926.563			
0850.00	2926.574			
0851.00	2926.584			
0852.00	2926.595			
0853.00	2926.606			
0854.00	2926.618			
0855.00	2926.629			
0856.00	2926.640			
0857.00	2926.651			
0858.00	2926.662			
0859.00	2926.673			
0860.00	2926.685			
0861.00	2926.696			
0862.00	2926.707			
0863.00	2926.718			
0864.00	2926.729			
0865.00	2926.741			
0865.85	2926.750			
